OBJECTID,GROUP_NAME,GROUP_ID,COMB_DEP_IDs,COMB_NAMES,COMB_DMEA,LONGITUDE,LATITUDE,STATE,COUNTY,COMM_PRIM,COMM_SEC_TER,DEP_TYPE,WORK_TYPE,MODEL,ALTERATION,REFS,PROD_t,PROD_pct_WO3,PROD_WO3_t,PROD_WO3_stu,RESOUR_t,RESOUR_pct_WO3,RESOUR_WO3,RANK,URL
658,Danner Mines,658,10150551 | 10198445 | 10310574 | 10044115,Danner Mine | Ben Jackson Danner | Ben Jackson Prospect | Danner gold  Property,,-118.1681981,40.8267742,Nevada,Pershing,"AU, W","MO, ZN, W",tactite; tungsten gold skarn,,42: W skarn | 273: Low-sulfide Au-quartz vein," | The intrusions often exhibit sericite-clay type alteration. A moderately sized stock, immediately southwest of the Danner Mines, exhibits a fresh granodiorite basal exposure and grades upwards into a quartz-rich, pervasively sericitized leucogranite cu","Giancola, 1995, 1996 | Johnson and Benson, 1963 | Long and others, 1998 | Gardiner and Giancola, 1991. | Thole and Prihar, 1999 | Johnson, 1977 | Stager and Tingley, 1988 | Tingley, 1998",,,381.9247755,421,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10150551
659,Dean Claims,659,10111447 | 10222035,Dean Claims | Porter-May Property,,-118.8260736,40.3498944,Nevada,Pershing,W,,,,42: W skarn,,"Stager and Tingley, 1988",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111447
660,Dixie Prospect,660,10042625 | 10295380,Dixie | Dixie Prospect,,-117.8177571,40.0765526,Nevada,Pershing,"AG, W","AG, W",Vein | ,,42: W skarn,,"Johnson, 1977 | Stager and Tingley, 1988 | Lutsey and Nichols, 1972",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042625
661,Esther Mine,661,10042473 | 10047442 | 10150112 | 10111399 | 10247312,Black Rock Mine | Silver Occurrence I | Trinity Joint Venture | Black Canyon Esther | Esther Mine | Black Rock,,-118.5141786,40.3810091,Nevada,Pershing,"AG, W","CU, PB, MO, W",,Surface | Underground,"42: W skarn | 150: Epithermal vein, Comstock",,"Hess and Larsen, 1922 | Johnson and Benson, 1963 | Schilling, 1964 | Lemmon and Tweto, 1962 | Johnson, 1977 | Stager and Tingley, 1988 | MINE SEARCH, ANNUAL 1984-85, VOL. VII, P. 460-462; METALS ECONOMICS GROUP, BOULDER, CO. | John and Bliss, 1993",36,0.5,0.18,2,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042473
662,Florence Hill Prospects,662,10044117 | 10125503 | 10150454 | 10222331 | 10222691 | 10296175,East Group | East Florence | Tungsten Occurrence | Florence Hill Prospects | West Beds | Florence Group | Florence Hill Prospect Area,,-118.1379853,40.7988396,Nevada,Pershing,W,"AU, W",,,42: W skarn,Silicification |  |  | ,"Stager and Tingley, 1988 | Tatlock, 1969 | Lutsey and Nichols, 1972",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044117
663,Forge Mine,663,10037037 | 10042503 | 10222646 | 10271056,Eureaka Claims | Forge | Gold Coin | Iron Forge Prospect | Forge Mine | Gold Coin Tungsten Group of Claims,3494,-118.1314435,40.7584307,Nevada,Pershing,W,"MO, FE",,,42: W skarn,Silicification |  | ,"Johnson and Benson, 1963 | Johnson, 1977 | Silberling and Wallace, 1967 | Stager and Tingley, 1988 | Schilling, 1962",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10037037
664,Gamble Prospect,664,10042509 | 10125609 | 10295223 | 10232114,Gamble Mine | Gamble | Gamble Prospect | El Dorado,,-118.2392182,40.5384263,Nevada,Pershing,W,"CU, AU, AG, SB",Vein | ,,273: Low-sulfide Au-quartz vein,"Sericitization, Silicification Of Dikerock. |  | ","Hess and Larsen, 1922 | Gianella, 1945 | Schilling, 1964 | Cameron, 1939 | Silberling and Wallace, 1967 | Smith, 1932 | Tatlock, 1969 | Lawrence, 1963 | Stager and Tingley, 1988",,,7.25747792,8,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042509
665,Garrett Mine,665,10047464 | 10247536,Garrett Mine | 2932 | NBMG Sample Sites 2931,,-118.9900809,40.6286237,Nevada,Pershing,"AU, W","CU, AG",,,85: Polymetallic veins,Vein Is Hydrothermally Altered. | ,"Johnson, 1977 | Stager and Tingley, 1988",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047464
666,George Mine,666,10044113,George Mine | Durnan Lode | George Pit | Hard Luck George,,-118.1441119,40.7801881,Nevada,Pershing,W,,,,42: W skarn,,"Stager and Tingley, 1988 | Kerr, 1946",,,,,13589.24332,0.422865345,552.1398484,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044113
667,Granite Point Prospect,667,10094248 | 10222226,Granite Point,,-118.5746208,40.1039856,Nevada,Pershing,W,,,,42: W skarn,,"Hess and Larsen, 1922 | Lemmon and Tweto, 1962 | Kerr, 1946 | Johnson, 1977 | Stager and Tingley, 1988",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10094248
668,Green Gold Mine,668,10042626,Green Gold Mine | NBMG Sample Site 2546,,-118.0074832,40.0481449,Nevada,Pershing,AU,"ZN, W",Vein,,85: Polymetallic veins,Some Sericite Alteration Adjacent To Vein,"Johnson, 1977 | Wallace and others, 1969b",,,,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042626
669,Hebbard,669,10125292 | 10107657,Hebbard | Sunny Boy | Hebbard Sunny Boy,,-118.2319433,40.535444,Nevada,Pershing,W,,,,,,"Cameron, 1939 | Silberling and Wallace, 1967 | Lemmon and Tweto, 1962 | Lutsey and Nichols, 1972",,,,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10125292
670,Highgrade Prospect,670,10042420 | 10295517,NBMG Sample Site 2862 | High Grade | Highgrade Prospect,,-119.2255512,40.0020889,Nevada,Pershing,"AG, W","BA-Barite, MN, CU, PB, ZN, BI",Contact Metamorphic,,42: W skarn,Silification | ,"Johnson, 1977 | Stager and Tingley, 1988 | Smith and Guild, 1942 | Bonham and others, 1985",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042420
671,Hillside Mine,671,10247025,Hillside Mine,,-118.0961371,40.3189569,Nevada,Pershing,W,HG,,,,,"Bailey and Phoenix, 1944 | Johnson, 1977 | Wallace and others, 1969a | USBM IC 8252, 1965, P 244",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10247025
672,Hilltop Prospect (Pershing County),672,10047465 | 10270800,May Be Same As Sage Hen | Hilltop Sagehen | Hilltop Mine,,-118.9797939,40.5350235,Nevada,Pershing,W,,Contact Metamorphic,,42: W skarn,,"Lemmon and Tweto, 1962 | Johnson, 1977 | Stager and Tingley, 1988 | Lutsey and Nichols, 1972 | John and Bliss, 1993",168,1.24,2.8,1,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047465
673,Holiday Mine,673,10198413 | 10042435 | 10296037 | 10125350 | 10174674,Sugar Loaf | Sugar Loaf-Holiday Group | Sugar Hill | Sugar Hill Mine | Holiday,,-118.8461469,40.3960638,Nevada,Pershing,W,AU,,,42: W skarn,,"Johnson, 1977 | Schilling, 1964 | Stager and Tingley, 1988 | Tatlock, 1969 | Lutsey and Nichols, 1972 | John and Bliss, 1993",2722,0.67,18.24,2,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10198413
674,Humboldt Mine,674,10111438 | 10150016,Humboldt-Springer Mines | Humboldt-Springer | NBMG Sample Site 2657 | Constantine | Friedman,,-118.1382271,40.7860197,Nevada,Pershing,W,"MN, MO, CU, ZN, AU, V, AG",,Surface | Underground,42: W skarn,Silicification | ,"Johnson, 1977 | Stager and Tingley, 1988 | Kerr, 1946",,,,,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111438
675,Imlay Canyon Placers,675,10106921 | 10296056,Imlay Canyon Placers | Imlay Placer | NBMG Sample Site 2525 | D&O Claim,,-118.1905136,40.6035208,Nevada,Pershing,AU,"W, HG",Placer | ,,119: Placer Au-PGE,,"Johnson, 1977 | Silberling and Wallace, 1967 | Jones and Papke, 1984 | Johnson, 1973 | USBM, 1930-31 Minerals Yearbook Pt. 1-Metals | Bonham and others, 1985",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106921
676,Imlay Prospect,676,10042504 | 10295734,NBMG Sample Sites 2526 | Imlay Prospect | Imlay Mine | 2528 | 2527,,-118.179168,40.6008673,Nevada,Pershing,"AU, AG, W","B-Borates, CU, PB, AG, SB, W",,Underground,273: Low-sulfide Au-quartz vein,"Sericitization, Silicification Of Wallrock | ","Schilling, 1964 | Silberling and Wallace, 1967 | Bonham and others, 1985 | Johnson, 1977 | Vanderburg, 1936b | Stager and Tingley, 1988 | Vanderburg, 1936a",,,6.35029318,7,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042504
677,Imlay View Mine,677,10295588 | 10047277,Imlay View | Temple Group Mines,,-118.2177576,40.7396573,Nevada,Pershing,W,"MN, CU, PB, ZN, AG",,,42: W skarn,Kaolinization Of The Aplite; Sericitization Of Aplite,"Silberling and Wallace, 1967 | USBM INFORM CIRC 6902, 1936, P 16-17 | USBM OFR MLA 7-93, 1993 | Johnson, 1977 | Vanderburg, 1936b | Stager and Tingley, 1988 | Lutsey and Nichols, 1972",,,0,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10295588
678,Jeakins Mine,678,10008807 | 10008806 | 10247118 | 10295860 | 10198219,Thrabert Mine | Thrasher | Stormy Day Claims 1985 | Jeakins | NBMG Smaple Site 2411. | Windy Hill | Jeakins Mine | Windy Day | Luxor Peak,,-119.2954812,40.4919664,Nevada,Pershing,W,"MO, AU",,Surface | Underground,42: W skarn,,"Johnson and Benson, 1963 | Lemmon and Tweto, 1962 | Johnson, 1977 | Stager and Tingley, 1988 | WFOC MIN PROP FILE NO. 0320270685. | Crewdson, 1974 | John and Bliss, 1993",58,0.7,0.41,45,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008807
679,Kaolinite,679,10222417,Kaolinite,,-118.1501789,40.289509,Nevada,Pershing,W,,,,,,"Johnson, 1977 | Wallace and others, 1969a",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10222417
680,Keyes Mine,680,10174582 | 10111437,Nd No Work Has Been Done Since | Keyes Prospect,,-118.1434717,40.7795201,Nevada,Pershing,W,,,,42: W skarn,,"Stager and Tingley, 1988 | Kerr, 1946",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10174582
681,Keystone Mines,681,10042501 | 10150126,Nevada Keystone Mine | 2656 | 2655 | Old Central | Keystone Mines | NBMG Sample Sites 2654 | Keystone Mine,,-118.1132398,40.8429596,Nevada,Pershing,"PB, ZN, AG, W","CU, PB, AU, ZN, AG, W",,,273: Low-sulfide Au-quartz vein,"Sericitization, Silicification, Kaolinization, Pyritization | ","Johnson, 1977 | Lemmon and Tweto, 1962 | Stager and Tingley, 1988 | Lutsey and Nichols, 1972",,,0,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042501
682,Ksj Prospect,682,10191335,Ksj Prospect,,-119.0693373,40.5504687,Nevada,Pershing,AU,W,,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10191335
683,Lakeview Mine,683,10008814 | 10198079,Humboldt Canyon Mine | NBMG Sample Site 2509. | Lakeview Mine | Lakeview Tungsten Mine,,-118.1975125,40.5792169,Nevada,Pershing,W,"BE, Mica, F-Fluorite",,Surface | Underground,46: W veins,Silicification | ,"Johnson and Benson, 1963 | Schilling, 1964 | Olson and Hinrichs, 1960 | Lemmon and Tweto, 1962 | Silberling and Wallace, 1967 | Johnson, 1977 | Papke, 1979 | Stager and Tingley, 1988",,,15079.22475,16622,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008814
684,Limestone Prospect,684,10044143,Limestone Claims,,-118.2161665,40.2803254,Nevada,Pershing,W,,,,42: W skarn,,"Johnson, 1977 | Stager and Tingley, 1988 | Bonham and others, 1985",,,7.25747792,8,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044143
685,Little Linda,685,10174708,Cowan | Little Linda,,-118.0950765,40.3059572,Nevada,Pershing,W,HG,,,,,"Johnson, 1977 | USBM IC 8252, 1965, P. 245 | Wallace and others, 1969a",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10174708
686,Lone Mountain Prospect,686,10090605 | 10042485 | 10198464,Lone Mountain | Lone Mountain Claim | Unnamed Silver Prospect | Baker,,-118.554467,40.1885701,Nevada,Pershing,"AU, W","AG, W",Vein | ,,42: W skarn,,"Johnson, 1977 | Lemmon and Tweto, 1962 | Stager and Tingley, 1988 | Lutsey and Nichols, 1972",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10090605
687,Long Lease Mine,687,10042592 | 10270862 | 10247202 | 10246962,Long | Long Lease | Chalmers and Bedford | Long Tungsten Mine,,-118.384784,40.0799021,Nevada,Pershing,W,"MO, U, FE",,,,,"Hess and Larsen, 1922 | USAEC, RME 2013 | Smith, 1932 | Tatlock, 1969 | Bonham and others, 1985 | Kerr, 1946 | Lincoln, 1923 | Garside, 1973 |USAEC PRELIMINARY RECONNAISSANCE REPORTS 3737, 3737A | Gianella, 1945 | Johnson, 1977 | Vanderburg, 1936b | Stage",8115,0.7,56.81,626,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042592
688,Lucky Rose Claims,688,10198530,Lucky Rose Claims,,-118.8749453,40.4258991,Nevada,Pershing,,"AU, W",,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10198530
689,M.G.L. Mine,689,10042417 | 10198653 | 10125571 | 10047529 | 10047402 | 10047528 | 10272191 | 10247275 | 10247379,Buster Mine | Unknown Name Prospect | Wizard Group | Cowles | Buster | Western Soldier | NBMG Sample Sites 2896 and 2897 | Hunt and Grunt Mine | Cameron Claims | Tungsten Occurrence | M.G.L. Mines | Tungsten Prospect #3 | M.G.L. Tungsten Mine East | NBMG ,,-119.2652272,40.0338536,Nevada,Pershing,"AU, W","MO, PB, CU, AS, AG, W",Contact Metamorphic,Unknown,42: W skarn,Silication And Silicification |  |  |  | ,"Hess and Larsen, 1922 | Gianella, 1945 | Johnson and Benson, 1963 | Smith, 1932 | Kerr, 1946 | Bonham and others, 1985 | Johnson, 1977 | Vanderburg, 1936b | Lincoln, 1923 | Stager and Tingley, 1988 | John and Bliss, 1993",34483,0.85,293,323,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042417
690,Maher Mine,690,10047530 | 10008808 | 10047526 | 10295403 | 10247409 | 10047394 | 10047405,Aaa Uranium Occurrence | Poncho Group | Margave - Maher | Maher Mine | May Claim | Margrave | Margrave-Maher | Maher | Butch Group and Doris Claim | W Prospect #2 | Joe Claims,,-119.2803889,40.2019506,Nevada,Pershing,"U, W",,Contact Metamorphic | Contact Metasomatic,,42: W skarn,,"Garside, 1973 | Lemmon and Tweto, 1962 | Tatlock, 1969 | Johnson, 1977 | Stager and Tingley, 1988 | Lutsey and Nichols, 1972 | John and Bliss, 1993",531,0.6,3.19,351,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047530
691,Major Davis Claim,691,10125541,Major Davis | Ben Jackson Prospect,,-118.1766508,40.8153598,Nevada,Pershing,W,,,,,,"Lutsey and Nichols, 1972 | Stager and Tingley, 1988",,,,,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10125541
692,Mammoth Prospect,692,10047397 | 10198657 | 10125289 | 10295548,Mammoth Prospect | Mammoth Claim | Don Claim | Mammoth | Scheelite Extension Claim | Scheelite Extension | NBMG Sample Site 2859,,-119.2304395,40.0231578,Nevada,Pershing,W,"MN, MO, CU, AG, V",,,42: W skarn,Silication |  | ,"Smith and Guild, 1942  | Gianella, 1945 | Smith, 1932 | Johnson, 1977 | Lincoln, 1923 | Stager and Tingley, 1988 | Smith and Guild, 1942",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047397
693,Marvelous Prospect,693,10042421 | 10295460,Marvelous | Marvelous Prospect,,-119.2222798,40.0009244,Nevada,Pershing,W,,Contact Metamorphic,,42: W skarn,,"Johnson, 1977 | Bonham and others, 1985",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042421
694,Nightingale Mine,694,10295467 | 10042419,Nightingale Mine | Nightingale,,-119.2273831,40.0082029,Nevada,Pershing,W,"MN, MO, PB, CU, AS, AU, W, BI",Contact Metamorphic,,42: W skarn,,"Hess and Larsen, 1922 | Smith and Guild, 1942  | Schilling, 1962 | USBM I.C. 6902, 1936, P. 23-24. | Schilling, 1979 | USBM R.I. 4678, 1950, P. 1-8. | Kerr, 1946 | Johnson, 1977 | Vanderburg, 1936b | Stager and Tingley, 1988 | Smith and Guild, 1942 | John",72595,0.5,36,444,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10295467
695,Ore Drag Mine,695,10247296 | 10008816,Tungsten No 14 | Drag Ore | Ore Drag | Ore Drag Mine,,-117.4380666,40.5618087,Nevada,Pershing,"W, SB","AG, SB",,Surface | Underground,42: W skarn,,"Schilling, 1964 | Lemmon and Tweto, 1962 | Lawrence, 1963 | Johnson, 1977 | Vanderburg, 1936b | Stager and Tingley, 1988",,,100.6975061,111,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10247296
696,Oreana Mine,696,10047424 | 10198570 | 10150200 | 10265128 | 10198577 | 10198154 | 10174824,NBMG Sample Site 2663 Merged Data From Record M234138 Which Had No | Oreana Mine | Little Tungsten Mine | Jack of Clubs | Site Name | Unknown Name Mine N. Oreana Mine | Marker George | Gordon Mine | Oreana Mill | Oreana Tungsten Mine,1898,-118.2542313,40.4092611,Nevada,Pershing,"AU, W","BE, AG, F-Fluorite, W, SB",,Surface | Underground,,,"Kerr, 1938 | Bonham and others, 1985 | Kerr, 1946 | Papke, 1979 | Jenney, 1935 | Warner and others, 1959 | Cameron, 1939 | Olson and Hinrichs, 1960 | Wallace and others, 1969a | Lawrence, 1963 | Johnson, 1977 | Stager and Tingley, 1988 | USBM IC 6902, 193",,,171.4579159,189,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10047424
697,Orphan Mine,697,10044119 | 10198634,Orphan Workings | Orphan | South Sutton | Springer New | Sutton No. 1 North,,-118.1327662,40.7782202,Nevada,Pershing,W,,,,42: W skarn,,"Tatlock, 1969 | Lemmon and Tweto, 1962 | Stager and Tingley, 1988",,,,,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044119
698,Panther Canyon Prospect,698,10042523 | 10247030 | 10008813,Panther Canyon Mine | Imlay ? | Panther Canyon Tungsten | Rye Patch Antimony | Panther Canyon Tungsten Prospect,,-118.2293847,40.4476744,Nevada,Pershing,"AG, SB, W","PB, CU, MO, AU, ZN, AG, V, BI",,,273: Low-sulfide Au-quartz vein,Silicification; Argillization | Silicification,"Lemmon and Tweto, 1962 | Tatlock, 1969 | Bonham and others, 1985 | Kerr, 1946 | Vitaliano, 1944 | Wallace and others, 1969b | Warner and others, 1959 | Wallace and others, 1969a | Lawrence, 1963 | Johnson, 1977 | Stager and Tingley, 1988",,,0,,,,,2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042523
699,Pershing Placer Mine,699,10247322,Pershing Placer Mine,,-118.7565346,40.4501576,Nevada,Pershing,AU,W,,,,,,,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10247322
700,Platinum Bell,700,10198630 | 10047466,Platinum Bell | NBMG Sample Site 2936,,-118.9620012,40.5127303,Nevada,Pershing,"AU, W","MO, ZN, W",Contact Metamorphic,,42: W skarn,,"Johnson, 1977",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10198630
701,Pollard Canyon,701,10222194,Pollard Canyon,,-117.5245658,40.5143111,Nevada,Pershing,MN,W,,,,,"USBM RPT INVEST 5163, 1955, P 2-4 | Johnson, 1977 | USBM R.I. 5446, 1959 | USBM RPT OF INVEST 5022, 1954, P 2-4 | USBM, WFOC,CONFIDENTIAL MIN.PROP.FILE FOR NEVADA NO.41.26",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10222194
702,Purkerson-Meade,702,10295386,Ruby | Purkerson-Meade | Little Manning,,-118.7287535,40.6860288,Nevada,Pershing,W,"SN, AU, HG",,,,,"Lutsey and Nichols, 1972 | Nolan, 1936",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10295386
703,Ragged Top Mine,703,10088843 | 10008789 | 10174624,Ragged Top | Ragged Top Mine | NBMG Sample Site 2997,,-118.7934855,40.0551071,Nevada,Pershing,W,"CU, BE, W",,Surface | Underground,42: W skarn,,"Hess and Larsen, 1922 | Warner and others, 1959 | Lemmon and Tweto, 1962 | USBM IC 6902, 1936 | Kerr, 1946 | Johnson, 1977 | Vanderburg, 1936b | USBM PP 318, 1959 | Stager and Tingley, 1988 | John and Bliss, 1993",11343,1,113.43,125,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10088843
704,Red Hammer Mine,704,10174690 | 10047404 | 10198520 | 10174449 | 10272165,Unknown Name Prospect | Red Hammer Mine | Red Hammer Claims | Red Hammer Prospect,,-119.2297943,40.0402934,Nevada,Pershing,"U, W","MN, CU, MO, AU, V, W",Contact Metasomatic,,42: W skarn,Silication Of Limestone,"Johnson, 1977 | Bonham and others, 1985",,,,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10174690
705,Red Hawk Mine,705,10109648 | 10150176,Red Hawk Mine | Danner | Red Hawk,2750,-118.1714681,40.8205864,Nevada,Pershing,W,,,,42: W skarn,,"Johnson, 1977 | Johnson and Benson, 1963 | Stager and Tingley, 1988 | Tatlock, 1969 | Lutsey and Nichols, 1972",,,0,742,,,,4,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109648
706,Relief Prospect,706,10086666 | 10150628,Batavia and Pacific | Relief Mine | Old Relief Mine,1943,-118.1489383,40.2145406,Nevada,Pershing,AG ,"AU, W",Vein | ,,42: W skarn,,"Schrader, 1915 | Johnson, 1977 | Lincoln, 1923 | Stager and Tingley, 1988 | Lutsey and Nichols, 1972",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10086666
707,Republican Mine,707,10125270,Republican Mine | Tungsten-Lead,,-118.1475121,40.8500506,Nevada,Pershing,W,,,,,,"Tatlock, 1969 | Schilling, 1964 | Lutsey and Nichols, 1972",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10125270
708,Rochester Mine,708,10247172 | 10198336,Silver State | Nenzel Hill | Coeur-RochesterRochester | Rochester Canyon Tungsten | Coeur-Rochester Open Pit | Rochester Canyon Placer Gold | Rochester Mine | Rochester Merger Mines 0320270658 | Rochester Mines 0320270324 | Rochester Group Mine,,-118.1537727,40.2915503,Nevada,Pershing,"AG, W",AU,,Surface,,,"USBM IC 6902, 1936, 58 PP. | THE MINING RECORD, VOL 107, #??, AUG. 31, 1996, P5. | NBMG, 1990 | ANNUAL REPORT, 1986, COEUR D'ALENE MINES CORP, PP. 6, 28. | Knopf, 1924 | ANNUAL REPORT, 1987, COEUR D'ALENE MINES CORP, P32. | Jenney, 1935 | THE MINING RECOR",,,,,,,,1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10247172
709,Rose Creek Mine,709,10008790 | 10149956 | 10150308 | 10125095,NBMG Sample Site 2344. | Rose Creek | Wolfram Mine | Tungsten Occurrence | Rose Creek Mine | Rose Creek Tungsten Mine,,-117.8580272,40.8517475,Nevada,Pershing,W,"MN, CU, MO, AS, ZN, AU, W",,Underground,42: W skarn,Argillite To Hornfels |  | ,"Lemmon and Tweto, 1962 | USBM OFR 7-93 | Kerr, 1946 | Bonham and others, 1985 | USBM RPT INV 5022, 1954 | Roberts, 1943 | Warner and others, 1959 | Schilling, 1962 | Johnson, 1977 | Stager and Tingley, 1988 | John and Bliss, 1993 | Garside, 1984",2232,1.5,33.48,369,,,,5,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008790
710,Rose Creek Ranch Prospect,710,10042609 | 10246516,Unnamed Tungsten Prospect | Rose Creek Spring | Rose Creek Ranch Prospect,,-117.8944858,40.8507472,Nevada,Pershing,W,MN,,,42: W skarn,,"Johnson, 1977 | Johnson and Benson, 1963 | Hewett and others, 1963 | Stager and Tingley, 1988 | Kerr, 1940 | Bonham and others, 1985",,,0,,,,,3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10042609
