country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID,loc_GroupID,GroupID_location
Uganda,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231617,https://mrdata.usgs.gov/mrds,10231617,"",EPSG:4326,"",Mbale Estate,"Lithium,Beryllium","NYF pegmatite,LCT pegmatite",GEO,ALL373,ALL373,GROUP7
Uganda,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207586,https://mrdata.usgs.gov/mrds,10207586,"",EPSG:4326,"",Gamba Hill Nampeyo,"Tantalum,Lithium",LCT pegmatite,GEO,ALL395,ALL395,GROUP7
Mali,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000712,https://mrdata.usgs.gov/mrds,60000712,"",EPSG:4326,"Sinsinkourou,Kola,Gouanala",Bougouni Area,Lithium,"Simple pegmatite,PEGMATITE,LCT pegmatite",GEO,ALL144,ALL144,GROUP8
Mali,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183488,https://mrdata.usgs.gov/mrds,10183488,"",EPSG:4326,"",Sinsinkourou,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL209,ALL209,GROUP8
"Bolivia,Chile","https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230880,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000439,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10086922,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000453",https://mrdata.usgs.gov/mrds,"10086922,60000453,60000439,10230880",",Atacama",EPSG:4326,"Boratera De Sabaya,Salar De Aguas Calientes,Laguna Negra,Pampa Zenobia De Aguas Calientes,Minsal,","Salar De ipasa,Salar De Atacama Li,Salar De Atacama,Salar De Aguas Calientes Norte","Boron-Borates,Lithium,Potassium,Lithium,Potassium,Boron-Borates,Gypsum-Anhydrite,Diatomite,Lithium,Potassium,Boron-Borates,Gypsum-Anhydrite,Bro,Potassium,Lithium","Lacustrine brine lithium,SEDIMENTARY,BRINE,LACUSTRINE EVAPORITE,THERMAL SPRINGS,BRINE,Lacustrine brine lithium,LACUSTRINE EVAPORITE,Lacustrine brine lithium",GEO,ALL362,ALL362,GROUP9
Chile,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000454,https://mrdata.usgs.gov/mrds,60000454,"",EPSG:4326,"Salar Dialoque,Dioloque,Salar De Loyoques O Quisquiro",Salar De Quisquiro,"Boron-Borates,Potassium,Lithium,Gypsum-Anhydrite","Lacustrine brine lithium,EVAPORITE,LACUSTRINE SEDIMENTARY,Lacustrine clay lithium,BRINE",GEO,ALL83,ALL83,GROUP10
Chile,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000460,https://mrdata.usgs.gov/mrds,60000460,"",EPSG:4326,"",Salar De Pedernales,"Potassium,Lithium,Boron-Borates,Gypsum-Anhydrite","EVAPORITE,Lacustrine evaporite nitrate,Lacustrine brine lithium,LACUSTRINE SEDIMENTARY",GEO,ALL226,ALL226,GROUP10
Chile,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000726,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000725,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279731",https://mrdata.usgs.gov/mrds,"10279731,60000726,60000725","Atacama,",EPSG:4326,"Minsal ?,Minsal,Scl","Salar De Atacama (Scl),Salar De Atacama K2o,Salar De Atacama (Minsal)","Potassium,Boron-Borates,Lithium,Lithium,Potassium,Boron-Borates","Lacustrine brine lithium,BRINE,Marine brine potash (±Mg, Li, and so on),Lacustrine brine lithium,Lacustrine evaporite nitrate,Lacustrine brine lithium,BRINES,LACUSTRINE SEDIMENTARY,EVAPORITE",GEO,ALL369,ALL369,GROUP10
Chile,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106744,https://mrdata.usgs.gov/mrds,10106744,"",EPSG:4326,Salar De Atacama,Chepica,"Lithium,Bro",Lacustrine brine lithium,GEO,ALL380,ALL380,GROUP10
Chile,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0243e879f8d7bc95e8a8a924d12bd93dcbfbbe25785af41b538fdd0a50da200c7c,https://api.cdr.land/v1/docs/documents,0243e879f8d7bc95e8a8a924d12bd93dcbfbbe25785af41b538fdd0a50da200c7c,Atacama,EPSG:4326,"",Blan ,"Lithium,Potassium","halite dominant,mature,clastic dominant,Lacustrine zeolite (± Li, B),Marine brine potash (±Mg, Li, and so on),immature,Lacustrine clay lithium,Hypozonal orogenic gold,Lacustrine brine lithium",TXT,https://api.cdr.land/v1/docs/documents18,https://api.cdr.land/v1/docs/documents18,GROUP10
Chile,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02ca551dfc7cb14d58e78efed93976f62ab3bea5d63474e1b76ad83bba9641fdc2,https://api.cdr.land/v1/docs/documents,02ca551dfc7cb14d58e78efed93976f62ab3bea5d63474e1b76ad83bba9641fdc2,Atacama,EPSG:4326,"", ra Salar Blan  in Chile  January,"Potassium,Lithium","Lacustrine zeolite (± Li, B),Low Iron alkali-calcic,Lacustrine brine lithium,Mixed type salars,Lacustrine clay lithium,Immature salars,Mature salars,Marine brine potash (±Mg, Li, and so on)",TXT,https://api.cdr.land/v1/docs/documents46,https://api.cdr.land/v1/docs/documents46,GROUP10
Mozambique,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000709,https://mrdata.usgs.gov/mrds,60000709,"",EPSG:4326,"Maridge,Boa Esperanca,Namatacanue,Naipa,Nahora,Morrua",Alto Ligonha,Lithium,"PEGMATITES,LCT pegmatite,MINOR GREISEN,Simple pegmatite",GEO,ALL39,ALL39,GROUP11
Mozambique,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304531,https://mrdata.usgs.gov/mrds,10304531,"",EPSG:4326,Maridge Maridje,Maridge,"Lithium,Beryllium","NYF pegmatite,Greisen beryllium±Li",GEO,ALL298,ALL298,GROUP11
Mozambique,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207716,https://mrdata.usgs.gov/mrds,10207716,"",EPSG:4326,"",Nanro,"Lithium,Mica,Beryllium","LCT pegmatite,NYF pegmatite",GEO,ALL312,ALL312,GROUP11
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183125,https://mrdata.usgs.gov/mrds,10183125,"",EPSG:4326,"",Mtoko,"Lithium,Beryllium",Greisen beryllium±Li,GEO,ALL87,ALL87,GROUP12
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159242,https://mrdata.usgs.gov/mrds,10159242,"",EPSG:4326,"",Filabusi,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL120,ALL120,GROUP12
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159333,https://mrdata.usgs.gov/mrds,10159333,"",EPSG:4326,"",Gwanda,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",GEO,ALL123,ALL123,GROUP12
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280198,https://mrdata.usgs.gov/mrds,10280198,"",EPSG:4326,Mdara-Nigel Complex Muave Kop,Mdara-Nigel,"Beryllium,Lithium","Lacustrine brine lithium,Greisen beryllium±Li",GEO,ALL145,ALL145,GROUP12
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207763,https://mrdata.usgs.gov/mrds,10207763,Manicaland,EPSG:4326,"",Odzi,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL210,ALL210,GROUP12
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000711,https://mrdata.usgs.gov/mrds,60000711,"",EPSG:4326,"Al Hayat Sector,Bikita Claims,Bikita Tinfield",Bikita,"Lithium,Rubidium,Cesium,Tin","LCT pegmatite,PEGMATITE,ZONED",GEO,ALL213,ALL213,GROUP12
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10263743,https://mrdata.usgs.gov/mrds,10263743,"",EPSG:4326,"",Mistress and Augustus Pegmatites,"Beryllium,Lithium,Tantalum","Greisen beryllium±Li,LCT pegmatite,NYF pegmatite",GEO,ALL247,ALL247,GROUP12
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231950,https://mrdata.usgs.gov/mrds,10231950,"",EPSG:4326,"Ledingham Hill As Above,Al Hayat,Bikita",On Holdings,"Lithium,Beryllium",LCT pegmatite,GEO,ALL335,ALL335,GROUP12
Zimbabwe,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305095,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10239764,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158760,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135144,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10208075,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304769,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232047,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183497,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10257206,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135162,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158608,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304555,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256046,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183614,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183007,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304554,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305139,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142062,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183027,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231703,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255737",https://mrdata.usgs.gov/mrds,"10135162,10183027,10183007,10257206,10183614,10231703,10304554,10208075,10304555,10142062,10305095,10135144,10158760,10183497,10232047,10158608,10255737,10256046,10239764,10305139,10304769","",EPSG:4326,",Benson","Betina Pegmatites,Homestead Pegmatites,Four Lanes Pegmatites,Samuel Pegmatites,June Rose Pegmatites,Fungwe Jem Pegmatites,Lear Pegmatites,Rabbit Pegmatites,Joseph Pegmatites,Gods Gift Pegmatites,Nyakarima Pegmatites,Trish Pegmatites,Tao Pegmatites,Benson Pegmatites,Nyamereri Pegmatites,Gronel Pegmatites,Patricia Pegmatites,Bar Pegmatites,Guinea Pegmatites,Bangawia Pegmatites,Ronmau Pegmatites","Lithium,Beryllium,Tantalum,Beryllium,Lithium,Tantalum,Lithium,Tantalum,Beryllium,Tantalum,Lithium,Beryllium,Tantalum,Beryllium,Lithium","NYF pegmatite,LCT pegmatite,Greisen beryllium±Li,LCT pegmatite,NYF pegmatite,NYF pegmatite,Greisen beryllium±Li,LCT pegmatite,LCT pegmatite,Greisen beryllium±Li,LCT pegmatite,NYF pegmatite,LCT pegmatite,NYF pegmatite,Greisen beryllium±Li,NYF pegmatite,LCT pegmatite,Abyssal pegmatite REE",GEO,ALL374,ALL374,GROUP12
Zimbabwe,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159338,https://mrdata.usgs.gov/mrds,10159338,"",EPSG:4326,"",Rabbit Warrens Pegmatites,"Tantalum,Lithium,Beryllium","LCT pegmatite,NYF pegmatite,Greisen beryllium±Li",GEO,ALL383,ALL383,GROUP12
Afghanistan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000717,https://mrdata.usgs.gov/mrds,60000717,"",EPSG:4326,"Parun,Nilau-Kulam",Hindukush Mountain Range,Lithium,"PEGMATITE,LCT pegmatite",GEO,ALL51,ALL51,GROUP13
Afghanistan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000492,https://mrdata.usgs.gov/mrds,60000492,Laghman,EPSG:4326,"",Shamakat Field,"Beryllium,Tin,Rubidium,Tantalum,Cesium,Lithium","PEGMATITE,LCT pegmatite,Abyssal pegmatite REE",GEO,ALL292,ALL292,GROUP13
Afghanistan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023778,https://mrdata.usgs.gov/mrds,10023778,Nangarhar,EPSG:4326,"",Darrahe-Pech,"Feldspar,Beryllium,Lithium,Tantalum","NYF pegmatite,LCT pegmatite,Greisen beryllium±Li,Simple pegmatite,Abyssal pegmatite REE",GEO,ALL349,ALL349,GROUP13
Afghanistan,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023791,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024303",https://mrdata.usgs.gov/mrds,"10024303,10023791",Nangarhar,EPSG:4326,"",Pasghushta,"Tin,Tantalum,Lithium,Tantalum,Tin,Lithium","Abyssal pegmatite REE,LCT pegmatite,NYF pegmatite,LCT pegmatite",GEO,ALL405,ALL405,GROUP13
Austria,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000721,https://mrdata.usgs.gov/mrds,60000721,"",EPSG:4326,"Brandruecken,Weinebene,Wolfsberg",Koralpe,Lithium,"PEGMATITE,UNZONED,LCT pegmatite",GEO,ALL47,ALL47,GROUP14
Mongolia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__201,https://mrdata.usgs.gov/ree,201,"",EPSG:4326,"",Khan Bogdo,"Tantalum,Hafnium,Thorium,Niobium,Lithium","alk-ig,Peralkaline igneous HFSE- REE",GEO,ALL418,ALL418,GROUP15
"","https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000722,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183207,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231544",https://mrdata.usgs.gov/mrds,"60000722,10183207,10231544","",EPSG:4326,"","Manono,Kitotolo,Manono-Kitotolo","Tin,Tantalum,Lithium,Tin,Lithium,Lithium,Tin","LCT pegmatite,NYF pegmatite,PEGMATITE,WEATHERING,NYF pegmatite,Abyssal pegmatite REE,ZONED,LCT pegmatite,NYF pegmatite,LCT pegmatite",GEO,ALL54,ALL54,GROUP16
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__911,https://mrdata.usgs.gov/major-deposits,911,"","","","",Lithium,"LCT pegmatite,Lacustrine clay lithium,Lacustrine brine lithium",TXT,https://mrdata.usgs.gov/major-deposits0,https://mrdata.usgs.gov/major-deposits0,GROUP16
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2494,https://mrdata.usgs.gov/major-deposits,2494,"","","","",Lithium,Lacustrine clay lithium,TXT,https://mrdata.usgs.gov/major-deposits0,https://mrdata.usgs.gov/major-deposits0,GROUP16
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2584,https://mrdata.usgs.gov/major-deposits,2584,"","","","",Lithium,LCT pegmatite,TXT,https://mrdata.usgs.gov/major-deposits0,https://mrdata.usgs.gov/major-deposits0,GROUP16
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1527,https://mrdata.usgs.gov/major-deposits,1527,"","","","",Lithium,"Lacustrine clay lithium,Greisen beryllium±Li",TXT,https://mrdata.usgs.gov/major-deposits0,https://mrdata.usgs.gov/major-deposits0,GROUP16
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__44,https://mrdata.usgs.gov/major-deposits,44,"","","","",Lithium,Lacustrine clay lithium,TXT,https://mrdata.usgs.gov/major-deposits0,https://mrdata.usgs.gov/major-deposits0,GROUP16
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2556,https://mrdata.usgs.gov/major-deposits,2556,"","","","",Lithium,"Lacustrine brine lithium,Lacustrine clay lithium",TXT,https://mrdata.usgs.gov/major-deposits0,https://mrdata.usgs.gov/major-deposits0,GROUP16
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1762,https://mrdata.usgs.gov/major-deposits,1762,"","","","",Lithium,"Lacustrine clay lithium,Peralkaline igneous HFSE- REE",TXT,https://mrdata.usgs.gov/major-deposits0,https://mrdata.usgs.gov/major-deposits0,GROUP16
Tanzania,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280753,https://mrdata.usgs.gov/mrds,10280753,Dodoma,EPSG:4326,"",Hombolo Li Area,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium",GEO,ALL38,ALL38,GROUP17
Kyrgyzstan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000730,https://mrdata.usgs.gov/mrds,60000730,"",EPSG:4326,Dudenek,Tro-San Zhen,Lithium,"PEGMATITE,LCT pegmatite,Abyssal pegmatite REE",GEO,ALL346,ALL346,GROUP18
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158209,https://mrdata.usgs.gov/mrds,10158209,"",EPSG:4326,"",Chinei,"Titanium,Lithium",Arc U-M intrusion titanium- vanadium,GEO,ALL234,ALL234,GROUP19
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255307,https://mrdata.usgs.gov/mrds,10255307,"",EPSG:4326,"",(Facility) Cheliabinsk Zinc,"Cadmium,Zinc,Lithium,Zinc, Refiner","Replacement zinc-lead,Supergene zinc,Non-sulfide zinc-lead ± Mn",GEO,ALL275,ALL275,GROUP19
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000732,https://mrdata.usgs.gov/mrds,60000732,"",EPSG:4326,Zavitoj,Zavitaya,Lithium,"LCT pegmatite,Simple pegmatite,PEGMATITE",GEO,ALL322,ALL322,GROUP19
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000720,https://mrdata.usgs.gov/mrds,60000720,"",EPSG:4326,"",Kola Peninsula,Lithium,"PEGMATITE,LCT pegmatite,Abyssal pegmatite REE,Simple pegmatite",GEO,ALL336,ALL336,GROUP19
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sm013,https://doi.org/10.5066/P96MMRFD,SM013,Alaska,EPSG:4269,"",Unnamed (west of George River),"Antimony,Lithium,Gold,Mercury,Silver",Epizonal orogenic mercury,GEO,ALL0,ALL0,GROUP20
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bt013,https://doi.org/10.5066/P96MMRFD,BT013,Alaska,EPSG:4269,"",Unnamed (near Kanuti Hot Springs),"Uranium,Lead,Tin,pper,Lithium",Greisen tin ±W-Mo,GEO,ALL1,ALL1,GROUP20
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ea175,https://doi.org/10.5066/P96MMRFD,EA175,Alaska,EPSG:4269,"",Unnamed (near Crescent ),"Tin,Lithium,Tungsten","model 15c),model 14a),Tungsten greisen (Cox and Singer,Skarn tungsten (Cox and Singer,1986",GEO,ALL2,ALL2,GROUP20
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh390,https://doi.org/10.5066/P96MMRFD,MH390,Alaska,EPSG:4269,"",Black Rapids Glacier Pegmatite,"Lithium,Niobium,Tantalum,Cesium","1986,Lithium pegmatite (Singer and Cox,model 13a or 13b)",GEO,ALL3,ALL3,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__nc00007,https://mrdata.usgs.gov/deposit,NC00007,North Carolina,EPSG:4326,"",Piedmont,"Mica,Quartz,Feldspar,Lithium",lithium-cesium-tantalum (LCT) pegmatite,GEO,ALL4,ALL4,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00046,https://mrdata.usgs.gov/deposit,SD00046,South Dakota,EPSG:4326,"",Keystone,"Mica,Lithium,Niobium,Silver,Tin,Feldspar,Tantalum,Arsenic,Gold,Beryllium","",GEO,ALL5,ALL5,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__nv00118,https://mrdata.usgs.gov/deposit,NV00118,Nevada,EPSG:4326,"McDermitt,Lithium Nevada,Kings Valley lithium,Thacker Pass,Lithium Americas Corp.",Kings Valley,"Sodium,Potassium,Lithium","30(T) - lithium in smectites of closed basins,251",GEO,ALL6,ALL6,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ar00003,https://mrdata.usgs.gov/deposit,AR00003,Arkansas,EPSG:4326,H2S-Rich Belt,Regional Smackover brine,"Bro,Lithium","",GEO,ALL7,ALL7,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ca00002,https://mrdata.usgs.gov/deposit,CA00002,California,EPSG:4326,"Fort Cady boron and lithium project,Fort Cady boron project",Fort Cady,Lithium,"closed-basin brine,evaporites",GEO,ALL8,ALL8,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ar00002,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ar00005",https://mrdata.usgs.gov/deposit,"AR00002,AR00005",Arkansas,EPSG:4326,"Smackover,Lanxess Property,South Arkansas Lithium Brine Project,Lanxess Smackover Lithium-Brine Property,Tetra property,Tetra lithium-brine project","Smackover-Tetra,Smackover-Lanxess","Lithium,Bro,Lithium",lithium-enriched oilfield brine,GEO,ALL9,ALL9,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ca00005,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ca00003",https://mrdata.usgs.gov/deposit,"CA00005,CA00003",California,EPSG:4326,"Salton Sea Known Geothermal Resources Area (KGRA),Salton Sea Geothermal Field (SSGF),Hell's Kitchen LG 1,Coachella Valley,Imperial Valley","Salton Trough,Salton Sea","Silica,Rubidium,Lithium,Strontium,Potassium,Lead,Calcium,Cesium,Iron,Sodium,Zinc,Manganese,Rubidium,Cesium,Lead,Calcium,Lithium,Potassium,Sodium,Zinc,Silica,Manganese,Iron,Strontium","geothermal brine,",GEO,ALL10,ALL10,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00047,https://mrdata.usgs.gov/deposit,SD00047,South Dakota,EPSG:4326,"",Ingersoll,"Mica,Feldspar,Tin,Lithium,Beryllium,Niobium,Tantalum","Potassium feldspar pegmatite,Lithium pegmatite",GEO,ALL11,ALL11,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00044,https://mrdata.usgs.gov/deposit,SD00044,South Dakota,EPSG:4326,"",Hugo,"Niobium,Tin,Lithium,Beryllium,Tantalum,Mica,Feldspar","",GEO,ALL12,ALL12,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__tx00001,https://mrdata.usgs.gov/deposit,TX00001,Texas,EPSG:4326,"",Sierra Blanca  area,"Sodium,Aluminum,Beryllium,Manganese,Thorium,Zirnium,Tin,Scandium,Potassium,Gallium,Tantalum,Lithium,Niobium,Uranium,Hafnium,Iron","",GEO,ALL13,ALL13,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__tx00005,https://mrdata.usgs.gov/deposit,TX00005,Texas,EPSG:4326,"",Round Top,"Iron,Zirnium,Sodium,Lithium,Niobium,Tin,Hafnium,Thorium,Tantalum,Scandium,Potassium,Manganese,rare earth elements,Uranium,Aluminum,Gallium,Beryllium","peralkaline intrusion,Peralkaline intrusion-related REE deposits",GEO,ALL14,ALL14,GROUP20
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__nv00121,https://mrdata.usgs.gov/deposit,NV00121,Nevada,EPSG:4326,"Noram Ventures Inc.,Zeus,Clayton,Clayton Valley North",Clayton Valley-Zeus,Lithium,lithium-bearing clay,GEO,ALL15,ALL15,GROUP20
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00017,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00045",https://mrdata.usgs.gov/deposit,"SD00017,SD00045",South Dakota,EPSG:4326,"","Etta ,Etta","Tin,Mica,Beryllium,Lithium,Beryllium,Mica,Lithium,Tin","Lithium pegmatite,",GEO,ALL16,ALL16,GROUP20
