,ms_uri_1,ms_uri_2
9312,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067855,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067855
9313,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024923,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024923
9314,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-68wkv5vx__1,https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-68wkv5vx__1
9315,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301385,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301385
9316,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301385,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068217
9317,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301385,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204979
9318,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068217,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301385
9319,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068217,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068217
9320,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068217,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204979
9321,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204979,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301385
9322,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204979,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068217
9323,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204979,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204979
9324,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038876,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038876
9325,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000745,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000745
9326,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231013,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231013
9327,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196818,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196818
9328,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067573,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067573
9329,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067573,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187460
9330,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187460,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067573
9331,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187460,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187460
9332,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298546,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298546
9333,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183256,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183256
9334,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mototolo-1851,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mototolo-1851
9335,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mototolo-1851,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mototolo
9336,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mototolo,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mototolo-1851
9337,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mototolo,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mototolo
9338,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mount-sholl,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mount-sholl
9339,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005975,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005975
9340,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110439,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110439
9341,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159109,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159109
9342,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10034255,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10034255
9343,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10034255,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238157
9344,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238157,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10034255
9345,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238157,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238157
9346,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067845,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067845
9347,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067845,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194383
9348,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194383,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067845
9349,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194383,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10194383
9350,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039312,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039312
9351,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095408,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095408
9352,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095408,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133274
9353,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133274,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095408
9354,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133274,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133274
9355,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228
9356,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739
9357,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227
9358,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223
9359,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920
9360,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915
9361,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228
9362,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739
9363,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227
9364,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223
9365,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920
9366,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915
9367,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228
9368,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739
9369,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227
9370,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223
9371,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920
9372,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915
9373,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228
9374,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739
9375,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227
9376,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223
9377,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920
9378,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915
9379,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228
9380,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739
9381,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227
9382,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223
9383,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920
9384,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915
9385,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228
9386,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185739
9387,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227
9388,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002223
9389,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920
9390,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915
9391,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10225439,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10225439
9392,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__zhouan,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__zhouan
9393,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039203,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039203
9394,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__114,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__114
9395,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__114,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mokra-gora
9396,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mokra-gora,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__114
9397,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mokra-gora,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mokra-gora
9398,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kroondal-psa-1831,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kroondal-psa-1831
9399,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kroondal-psa-1831,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kroondal-psa
9400,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kroondal-psa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kroondal-psa-1831
9401,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kroondal-psa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kroondal-psa
9402,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079661,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079661
9403,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245782,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245782
9404,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079659,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079659
9405,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038819,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038819
9406,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10227981,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10227981
9407,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10227981,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067825
9408,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067825,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10227981
9409,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067825,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067825
9410,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033759,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033759
9411,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060741,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060741
9412,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305312,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305312
9413,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038231,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038231
9414,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070514,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070514
9415,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069243,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069243
9416,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096178,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096178
9417,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096178,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038796
9418,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038796,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096178
9419,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038796,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038796
9420,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039201,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039201
9421,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10229148,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10229148
9422,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304134,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304134
9423,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000929,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000929
9424,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085929,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085929
9425,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__grootboom-tailings-1822,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__grootboom-tailings-1822
9426,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ba,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ba
9427,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10208223,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10208223
9428,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040671,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040671
9429,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040671,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212691
9430,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212691,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040671
9431,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212691,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212691
9432,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__89,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__89
9433,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__89,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__berong
9434,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__berong,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__89
9435,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__berong,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__berong
9436,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__munni-munni-219,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__munni-munni-219
9437,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__munni-munni-219,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__munni-munni
9438,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__munni-munni,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__munni-munni-219
9439,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__munni-munni,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__munni-munni
9440,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134587,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134587
9441,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__gabanintha-ni-co-cu-zone-only,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__gabanintha-ni-co-cu-zone-only
