GroupID,country,state_or_province,location,site_name,distance
GROUP512,Mexico,Sonora,POINT (-109.33392 28.68353),Lydia,0.0017569577085193868
GROUP512,Mexico,Sonora,POINT (-109.33395 28.68356),Lydia,0.0017569578407066278
GROUP489,Mexico,Sonora,POINT (-109.41729 28.6669),Tecolote,0.001757678639125487
GROUP489,Mexico,Sonora,POINT (-109.41732 28.66693),Tecolote,0.001757678767849859
GROUP572,Mexico,Sonora,POINT (-109.61729 28.33357),El Tungsteno,0.00175941752256762
GROUP572,Mexico,Sonora,POINT (-109.61732 28.33354),El Tungsteno,0.0017594176508734568
GROUP533,Mexico,Sonora,POINT (-110.33395 29.68349),Tungsteno De Baviaco,0.0017657558968703592
GROUP533,Mexico,Sonora,POINT (-110.33398 29.68352),Tungsteno De Baviacora,0.0017657560285951964
GROUP482,Mexico,Sonora,POINT (-110.43395 28.81692),La Confianza,0.0017666534692879342
GROUP482,Mexico,Sonora,POINT (-110.43398 28.81689),La Confianza,0.0017666536040805677
GROUP607,Mexico,Sonora,POINT (-110.91733 29.10854),Santa Ana,0.0017710365632056734
GROUP607,Mexico,Sonora,POINT (-110.91736 29.10851),Santa Ana,0.0017710366977706348
GROUP77,China,Hunan,POINT (111.73278 27.46572),Yangjiatan Tungsten Deposit,0.0017785935962161738
GROUP77,China,Hunan,POINT (111.73281 27.46569),Yangjiatan,0.001778593734502151
GROUP493,Mexico,Sonora,POINT (-111.959 30.18347),La Cienega,0.001780725321875871
GROUP493,Mexico,Sonora,POINT (-111.95903 30.1835),La Cienega,0.001780725466280605
GROUP6488,Argentina,Catamarca,POINT (-66.48276 -27.36413),Cerro Atajo,0.0017958057540725684
GROUP6488,Argentina,Catamarca,POINT (-66.48273 -27.36416),Cerro Atajo District,0.0017958059022527952
GROUP55,China,"",POINT(114.31667 25.36667),Xihuashan,0.0018037981728134817
GROUP55,China,"",POINT (114.3167 25.3667),Xihuashan,0.0018037983229635306
GROUP6436,Russia,"",POINT (115.33242 51.33116),Barun - Shiveya Mine,0.0018141862573229312
GROUP6436,Russia,"",POINT (115.33245 51.33119),Barun-Shiveya,0.0018141864098565506
GROUP514,Mexico,Baja California,POINT (-116.03412 32.13339),San Jorge,0.0018215064243105393
GROUP496,Mexico,Baja California,POINT (-116.03412 32.36678),Margarita Y Elisa Ma,0.0018215064243105393
GROUP613,Mexico,Baja California,POINT (-116.03412 32.26678),La Morena 1,0.0018215064244353084
GROUP613,Mexico,Baja California,POINT (-116.03415 32.26675),La Morena I,0.0018215065845884296
GROUP496,Mexico,Baja California,POINT (-116.03415 32.36675),Margarita Y Elisa Madrilena,0.0018215065847131987
GROUP514,Mexico,Baja California,POINT (-116.03415 32.13342),San Jorge,0.001821506584837968
GROUP487,Mexico,Baja California,POINT (-116.06749 32.13342),Cienpies,0.0018218573512097677
GROUP487,Mexico,Baja California,POINT (-116.06752 32.13339),Cienpies,0.0018218575113497192
GROUP481,Mexico,Baja California,POINT (-116.11749 32.11676),Ciento Pies Alejandra,0.0018223836309387376
GROUP481,Mexico,Baja California,POINT (-116.11752 32.11679),Ciento Pies Alejandr,0.0018223837914962868
GROUP510,Mexico,Baja California,POINT (-116.13412 32.13339),El Fenomeno,0.0018225587956586303
GROUP510,Mexico,Baja California,POINT (-116.13415 32.13342),El Fenomeno,0.0018225589565229337
GROUP561,Mexico,Baja California,POINT (-116.16749 32.16676),Los Gavilanes,0.0018229104732039765
GROUP568,Mexico,Baja California,POINT (-116.1675 32.43341),Unnamed Prospect,0.0018229105785019027
GROUP561,Mexico,Baja California,POINT (-116.16752 32.16679),Los Gavilanes,0.0018229106287509273
GROUP568,Mexico,Baja California,POINT (-116.16753 32.43338),Unnamed Prospect,0.0018229107343006139
GROUP577,Mexico,Sonora,POINT (-109.65893 28.20715),El Nacimiento,0.0018280374421142296
GROUP577,Mexico,Sonora,POINT (-109.65896 28.20719),El Nacimiento,0.0018280376691398423
GROUP608,Mexico,Sonora,POINT (-109.68393 28.19335),Yaqui River Placer,0.0018284115965627563
GROUP608,Mexico,Sonora,POINT (-109.68396 28.19331),Yaqui River Placer,0.0018284118224905152
GROUP91,China,"",POINT (116.73266 23.73264),Lianhuashan Tungsten Deposit,0.001828903833086899
GROUP91,China,"",POINT (116.73269 23.73267),Lianhuashan,0.0018289039981690656
GROUP1675,United States,Nevada,POINT (-117.26762 40.78657),Brooks Spring Prospects,0.001834639751072185
GROUP1675,United States,Nevada,POINT (-117.26765 40.7866),Brooks Spring,0.0018346399126025347
GROUP1675,United States,Nevada,POINT (-117.26765 40.7866),Brooks Spring Prospect,0.0018346399126025347
GROUP5929,United States,Nevada,POINT (-117.59427 41.47159),Chase,0.0018381711051203072
GROUP5929,United States,Nevada,POINT (-117.5943 41.47156),Chase Prospect,0.001838171265483314
GROUP2118,United States,Nevada,POINT (-117.63428 41.71658),Flat Creek Prospect,0.0018386051190133227
GROUP2118,United States,Nevada,POINT (-117.63431 41.71655),Flat Creek Tungsten Prospect,0.001838605279496967
GROUP3343,United States,Washington,POINT (-117.7994 48.25155),Superior Copper,0.0018403996314215294
GROUP3343,United States,Washington,POINT (-117.79943 48.25152),Superior Copper,0.0018403997921199314
GROUP1502,United States,Nevada,POINT (-118.12928 40.94569),Old Bob Claim Group,0.0018440006535609533
GROUP1502,United States,Nevada,POINT (-118.12931 40.94572),Old Bob Claim Group,0.001844000814935071
GROUP2491,United States,California,POINT (-118.55422 35.43328),Corporal Bek,0.0018486697970787594
GROUP2491,United States,California,POINT (-118.55425 35.43331),Corporal Bek,0.001848669954682735
GROUP1413,United States,California,POINT (-118.70425 37.36164),"Pine Creek Mine,Pine Creek Tungsten Mine & Mill",0.0018503262523148984
GROUP1413,United States,California,POINT (-118.70428 37.36161),Pine Creek,0.0018503264209766028
GROUP3724,United States,Nevada,POINT (-118.81766 40.41656),"Scheelite, Seven Troughs Range",0.0018515811006980796
GROUP3724,United States,Nevada,POINT (-118.81769 40.41659),Scheelite Mine,0.001851581264568377
GROUP3974,United States,Nevada,POINT (-118.85266 40.55072),Little Dude Claims,0.0018519688300447138
GROUP3974,United States,Nevada,POINT (-118.85269 40.55069),Little Dude Claims,0.0018519689938614938
GROUP2791,United States,Nevada,POINT (-119.23018 40.70655),Arcturus Mine,0.00185616471503291
GROUP2791,United States,Nevada,POINT (-119.23021 40.70658),Arcturus,0.0018561648798497874
GROUP6175,United States,Utah,POINT (-112.4066 39.83555),Bates Shaft,0.0018709793343164131
GROUP6175,United States,Utah,POINT (-112.40663 39.83551),Bates Shaft,0.0018709795754231562
GROUP2170,United States,Utah,POINT (-113.37499 39.18189),South Pit Mine,0.0018869205359999062
GROUP2170,United States,Utah,POINT (-113.37502 39.18185),South Pit,0.0018869207859006953
GROUP1707,United States,Utah,POINT (-113.75915 41.11552),Taylor Central,0.0018933498809416852
GROUP1707,United States,Utah,POINT (-113.75918 41.11548),Taylor Central,0.0018933501332479387
GROUP6274,United States,Utah,POINT (-113.82751 40.14049),Frankie Mine,0.0018945000162912914
GROUP6274,United States,Utah,POINT (-113.82754 40.14053),Frankie Mine,0.0018945002665041674
GROUP1520,United States,Oregon,POINT (-123.63446 42.56652),Three Lodes Mining Co.,0.0019066908475647735
GROUP1520,United States,Oregon,POINT (-123.63449 42.56649),Three Lodes Mining Co.,0.0019066910239102517
GROUP4736,United States,California,POINT (-114.9591 33.06447),Bluntach Mine,0.001913793311014357
GROUP4736,United States,California,POINT (-114.95913 33.06451),Bluntach Mine,0.0019137935675201526
GROUP6003,United States,Nevada,POINT (-117.33421 37.31055),Dun Claim Group,0.00195569897453245
GROUP6003,United States,Nevada,POINT (-117.33424 37.31051),Dun Claim Group.,0.001955699246835971
GROUP2065,United States,California,POINT (-117.59506 35.31555),Scheelite,0.0019604047518586793
GROUP2065,United States,California,POINT (-117.59509 35.31559),"Scheelite Group,Scheelite",0.001960405023170462
GROUP2809,United States,California,POINT (-118.98175 36.87055),Indian Springs Claim,0.0019857189985168703
GROUP2809,United States,California,POINT (-118.98178 36.87051),Indian Springs Claim,0.0019857192774540926
GROUP4460,United States,Oregon,POINT (-123.12808 42.35483),Foots Creek Tungsten,0.0022238985303673076
GROUP529,Mexico,Sonora,POINT (-110.74372 29.22521),El Nublado,0.0022238985317819537
GROUP592,Mexico,Sonora,POINT (-112.33131 30.33766),Zona 18,0.0022238985317819537
GROUP4357,United States,California,POINT (-116.45778 33.53505),Ragsdale Property,0.0022238985331966
GROUP592,Mexico,Sonora,POINT (-112.33127 30.33766),Zona 18,0.0022238985331966
GROUP490,Mexico,Baja California,POINT (-115.92026 32.22758),V For Victory,0.0022238985331966
GROUP4460,United States,Oregon,POINT (-123.12804 42.35483),Foots Creek Tungsten,0.0022238985331966
GROUP490,Mexico,Baja California,POINT (-115.92022 32.22758),V For Victory,0.0022238985331966
GROUP4357,United States,California,POINT (-116.45774 33.53505),Ragsdale Property,0.0022238985331966
GROUP529,Mexico,Sonora,POINT (-110.74376 29.22521),El Nublado,0.002223898534611246
GROUP2341,United States,North Carolina,POINT (-82.6193 35.92037),Brackens Soapstone Mine,0.002228481271606332
GROUP2341,United States,North Carolina,POINT (-82.61926 35.92039),Brackens Soapstone Mine,0.002228481297703133
GROUP3760,United States,Arizona,POINT (-111.37761 33.75367),El Oso Claims,0.002233113470578721
GROUP3760,United States,Arizona,POINT (-111.37765 33.75368),El Oso Mine,0.002233113485570597
GROUP6041,United States,Utah,POINT (-112.40636 39.83634),Tintic Western Mine,0.002233973116355491
GROUP6041,United States,Utah,POINT (-112.4064 39.83635),Tintic Western Mine,0.0022339731291511193
GROUP2939,United States,North Carolina,POINT (-82.6443 35.90342),George Lewis Soapstone Mine,0.00223412737482827
GROUP2939,United States,North Carolina,POINT (-82.64426 35.90339),George Lewis Soapstone Mine,0.0022341274328447312
GROUP2750,United States,Utah,POINT (-113.29021 38.46386),Imperial Mine,0.0022347367184131044
GROUP2750,United States,Utah,POINT (-113.29025 38.46385),Imperial Mine,0.00223473673451262
GROUP2040,United States,California,POINT (-116.4464 33.58143),Pigeon Creek Tungsten Mine,0.0022376404963166227
GROUP2040,United States,California,POINT (-116.44644 33.58144),Pigeon Creek Tungsten Mine,0.0022376405155445445
GROUP5545,United States,California,POINT (-116.67526 34.21643),Antelope Tungsten Mine,0.002237861170182391
GROUP5545,United States,California,POINT (-116.6753 34.21642),Antelope,0.002237861192335632
GROUP6113,United States,Nevada,POINT (-117.62037 41.38629),Davis-Hicks,0.0022387860290003954
GROUP6113,United States,Nevada,POINT (-117.62041 41.38628),Davis-Hicks Prospect,0.002238786048797947
GROUP4939,United States,California,POINT (-118.56032 35.74638),King,0.0022397266913680575
GROUP4939,United States,California,POINT (-118.56036 35.74637),King,0.0022397267115971484
GROUP2535,United States,California,POINT (-118.57032 35.74638),Lucky Strike Deposit,0.002239736807029364
GROUP2535,United States,California,POINT (-118.57036 35.74637),Lucky Strike Deposit,0.002239736827262927
GROUP2067,United States,North Carolina,POINT (-82.62796 35.91819),Shelton Soapstone Mine,0.002242130844330498
GROUP2067,United States,North Carolina,POINT (-82.62792 35.91815),Shelton Soapstone Mine,0.00224213094090765
GROUP5152,United States,Washington,POINT (-121.49311 47.97091),Florence-Rae,0.002242783875412428
GROUP5152,United States,Washington,POINT (-121.49315 47.97092),Florence Rae,0.0022427838968905505
GROUP5152,United States,Washington,POINT (-121.49315 47.97092),Florence Rae,0.0022427838968905505
GROUP1521,United States,Washington,POINT (-121.58928 48.1137),St. Louis and Jackson,0.002242887011282571
GROUP1521,United States,Washington,POINT (-121.58928 48.1137),St. Louis and Jackson Mine,0.002242887011282571
GROUP1521,United States,Washington,POINT (-121.58932 48.11371),St. Louis and Jackson,0.0022428870271858446
GROUP595,Mexico,Sonora,POINT (-109.22002 29.30991),La Gloria,0.0022538228354481065
GROUP595,Mexico,Sonora,POINT (-109.22006 29.30993),La Gloria,0.0022538228921822143
GROUP498,Mexico,Sonora,POINT (-110.28121 29.67797),San Antonio Jaralito,0.0022570518997688947
GROUP498,Mexico,Sonora,POINT (-110.28125 29.67799),San Antonio Jaralito,0.0022570519619421903
GROUP513,Mexico,Sonora,POINT (-110.91372 29.10493),El Espejo,0.002259042479419337
GROUP513,Mexico,Sonora,POINT (-110.91376 29.10491),El Espejo,0.0022590425458657716
GROUP517,Mexico,Sonora,POINT (-110.93122 29.04743),"La Luz Azul, La Leonora",0.002259098242802191
GROUP517,Mexico,Sonora,POINT (-110.93126 29.04741),"La Luz Azul, La Leon",0.0022590983024162303
GROUP1816,United States,California,POINT (-117.62029 35.34529),Desert Tungsten,0.002282865755595733
GROUP1816,United States,California,POINT (-117.62033 35.34527),Desert Tungsten,0.002282865833330759
GROUP1980,United States,Nevada,POINT (-118.13538 40.80019),Tom Cat Claims,0.002284877358730638
GROUP1980,United States,Nevada,POINT (-118.13542 40.80017),Tom Cat Group,0.002284877434448485
GROUP3212,United States,California,POINT (-119.33536 36.96774),Adrian Alexander,0.0022896496976414515
GROUP3212,United States,California,POINT (-119.3354 36.96772),Adrian Alexander,0.0022896497782310724
GROUP485,Mexico,Sonora,POINT (-109.89369 28.77106),La Paz,0.0022951782193217376
GROUP485,Mexico,Sonora,POINT (-109.89373 28.77103),La Paz,0.002295178357502315
GROUP524,Mexico,Sonora,POINT (-110.30755 29.81689),Sierra Aconchi,0.0022980020933062967
GROUP524,Mexico,Sonora,POINT (-110.30759 29.81686),Sierra Aconchi,0.0022980022308509117
GROUP612,Mexico,Sonora,POINT (-110.93506 29.07691),Noche,0.00230236824359532
GROUP612,Mexico,Sonora,POINT (-110.9351 29.07688),Noche,0.002302368383051437
GROUP5933,United States,Utah,POINT (-113.37272 39.16415),Klondike,0.002320247866433932
GROUP5933,United States,Utah,POINT (-113.37276 39.16412),Klondike,0.0023202480216365897
GROUP4150,United States,Nevada,POINT (-115.62893 37.63079),New Tempiute Mine,0.002337992465114838
GROUP4150,United States,Nevada,POINT (-115.62897 37.63076),New Tempiute Mine,0.002337992621619344
GROUP567,Mexico,Baja California,POINT (-115.90638 32.24341),"Los Pinitos, El Osado",0.002340247156544442
GROUP567,Mexico,Baja California,POINT (-115.90642 32.24338),"Los Pinitos, El Osad",0.00234024731961963
GROUP581,Mexico,Sonora,POINT (-109.8562 29.13077),La Venada,0.0023486826732502155
GROUP581,Mexico,Sonora,POINT (-109.85624 29.13081),La Venada,0.0023486829054709074
GROUP2538,United States,Nevada,POINT (-117.20402 41.28072),Dry Hills Tactite Prospect,0.0023509879825160977
GROUP2538,United States,Nevada,POINT (-117.20406 41.28069),Dry Hills Tactite Prospect,0.0023509881556042435
GROUP350,Spain,"",POINT (-6.51482 41.13253),Barruecopardo,0.002351197023194698
GROUP350,Spain,"",POINT (-6.51479 41.13256),Barruecopardo,0.0023511970587971184
GROUP6611,Algeria,"",POINT (5.56823 20.46676),Laouni,0.0023532420251185454
GROUP6611,Algeria,"",POINT (5.5682 20.46673),Laouni Mine,0.0023532420551327766
GROUP580,Mexico,Sonora,POINT (-110.28121 29.65575),Contrabando,0.0023537117612697474
GROUP580,Mexico,Sonora,POINT (-110.28125 29.65579),Contrabando,0.002353711999669543
GROUP2800,United States,Nevada,POINT (-117.62787 41.35819),Ledge Mine,0.002354563158749798
GROUP2800,United States,Nevada,POINT (-117.62791 41.35822),Ledge Mine,0.0023545633256327383
GROUP3142,United States,Nevada,POINT (-119.25906 40.03156),NBMG Sample Site 2898,0.0023686066753857765
GROUP3142,United States,Nevada,POINT (-119.2591 40.03159),NBMG Sample Site 2898,0.0023686068500851244
GROUP135,Bolivia,"",POINT(-67.21194 -17.00194),Chambillaya,0.0023848858049161526
GROUP135,Bolivia,"",POINT (-67.2119 -17.0019),Chambillaya,0.002384886060721074
GROUP2372,United States,Utah,POINT (-112.79019 38.33057),Beaver View Mine,0.002384913333906003
GROUP2372,United States,Utah,POINT (-112.79023 38.33053),Beaver View Mine,0.002384913592315591
GROUP5994,United States,Utah,POINT (-113.07386 38.45302),Bwana Ore Body,0.0023885947763824544
GROUP5994,United States,Utah,POINT (-113.0739 38.45306),Bwana Ore Body,0.0023885950355661567
GROUP2286,United States,Oregon,POINT (-123.02304 42.46312),"Sylvanite,Sylvanite Mine",0.0024024919901716184
GROUP2286,United States,Oregon,POINT (-123.02308 42.46315),Sylvanite Mine,0.002402492174865923
GROUP6014,United States,California,POINT (-115.32773 35.25811),Dorr Tungsten,0.002418850323390515
GROUP6014,United States,California,POINT (-115.32777 35.25807),Dorr Tungsten Mine,0.0024188505991297347
GROUP586,Mexico,Baja California,POINT (-116.08638 32.14203),Pasadena,0.0024294081865326857
GROUP586,Mexico,Baja California,POINT (-116.08642 32.14199),Pasadena,0.0024294084698939862
GROUP2552,United States,Nevada,POINT (-116.75283 40.25551),Big Chief,0.0024388253763121693
GROUP2552,United States,Nevada,POINT (-116.75287 40.25547),Big Chief,0.0024388256658774117
GROUP4988,United States,Oregon,POINT (-123.14304 42.35672),Lucky Strike Prospect,0.0025345761383672376
GROUP4988,United States,Oregon,POINT (-123.14308 42.35676),Lucky Strike Prospect,0.0025345764526605668
GROUP1418,United States,Oregon,POINT (-123.14554 42.36042),Tito Prospect,0.002534615117833977
GROUP1418,United States,Oregon,POINT (-123.14558 42.36038),Tito Prospect,0.0025346154294664377
GROUP1562,United States,Oregon,POINT (-123.20054 42.09293),"Mocks Gulch Prospect,Max Gulch",0.0025354728330785926
GROUP1562,United States,Oregon,POINT (-123.20058 42.09289),Mocks Gulch Prospect,0.002535473145053341
GROUP3214,United States,South Dakota,POINT (-103.56726 43.91686),Hill City,0.002608484822972545
GROUP3214,United States,South Dakota,POINT (-103.56726 43.91666),Hill City District,0.0026084848231384735
GROUP1523,United States,Alaska,POINT (-147.95989 64.8816),Grant Mine,0.004373087038615137
GROUP1523,United States,Alaska,POINT (-147.95995 64.88166),Grant,0.004373087632691745
GROUP4568,United States,Arizona,POINT (-110.71318 32.72704),Tarr Property,0.004719424282371284
GROUP4568,United States,Arizona,POINT (-110.71318 32.7268),"Tar,Tarr",0.004719424282621457
GROUP6219,United States,Arizona,POINT (-110.72758 32.55181),Old Maudina,0.005219993005045858
GROUP6219,United States,Arizona,POINT (-110.72762 32.55205),Maudina Mine,0.0052199969467731505
