intersection_area,source_id_1,source_id_2,record_id_1,record_id_2,union_area,IOU,GroupID_1,GroupID_2
1154991.0789771758,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00054,10161108,1154991.0789771758,1.0,https://mrdata.usgs.gov/deposit67,https://mrdata.usgs.gov/mrds6039
1161330.657286427,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00005,10257451,1161330.657286427,1.0,https://mrdata.usgs.gov/deposit77,https://mrdata.usgs.gov/mrds1579
1168111.750004377,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10216544,ID00003,1168111.750004377,1.0,https://mrdata.usgs.gov/deposit93,https://mrdata.usgs.gov/mrds2601
1182253.1456908744,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10207032,578,1182253.1456908744,1.0,https://doi.org/10.4095/29558142,https://mrdata.usgs.gov/mrds954
1206398.5634376218,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,"10308410,10003234",AK00005,1206398.5634376218,1.0,https://mrdata.usgs.gov/deposit77,https://mrdata.usgs.gov/mrds5462
1289542.8926035133,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,60000019,CO00020,1289542.8926035133,1.0,https://mrdata.usgs.gov/deposit7,https://mrdata.usgs.gov/mrds6152
1346186.3073321236,https://mrdata.usgs.gov/deposit,https://doi.org/10.4095/295581,CA00062,956,1346186.3073321236,1.0,https://doi.org/10.4095/295581152,https://mrdata.usgs.gov/deposit27
1375026.1376852228,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00202,10309002,1375026.1376852228,1.0,https://mrdata.usgs.gov/deposit105,https://mrdata.usgs.gov/mrds561
1453386.5858475536,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/deposit,952,MT00027,1453386.5858475536,1.0,https://doi.org/10.4095/295581133,https://mrdata.usgs.gov/deposit10
1457104.1385824177,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10071993,959,1457104.1385824177,1.0,https://doi.org/10.4095/295581197,https://mrdata.usgs.gov/mrds3779
1506595.9051474284,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,952,10269122,1506595.9051474284,1.0,https://doi.org/10.4095/295581133,https://mrdata.usgs.gov/mrds643
1522216.405628086,https://mrdata.usgs.gov/deposit,https://doi.org/10.4095/295581,NV00115,960,1522216.405628086,1.0,https://doi.org/10.4095/29558111,https://mrdata.usgs.gov/deposit69
1542339.825318762,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00101,10208732,1542339.825318762,1.0,https://mrdata.usgs.gov/deposit57,https://mrdata.usgs.gov/mrds4979
1587584.0461966651,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10246657,NV00137,1587584.0461966651,1.0,https://mrdata.usgs.gov/deposit102,https://mrdata.usgs.gov/mrds3118
1623102.6851755602,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10044259,NV00109,1623102.6851755602,1.0,https://mrdata.usgs.gov/deposit41,https://mrdata.usgs.gov/mrds5094
1626949.9200166995,https://w3id.org/usgs/z/4530692/33R38T8G,https://w3id.org/usgs/z/4530692/H9RR2X54,1,1,1626949.9200166995,1.0,https://w3id.org/usgs/z/4530692/33R38T8G0,https://w3id.org/usgs/z/4530692/H9RR2X540
