ms_uri,source_id,record_id,country,state_or_province,crs,other_names,site_name,commodity,deposit_type,longitude,latitude,location,GroupID_location,link_method,GroupID_text
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10053688,https://mrdata.usgs.gov/mrds,10053688,United States,Oregon,EPSG:4326,"",C Lands,"","Black shale nickel ± Mo- PGE,Laterite nickel,Vein ± replacement nickel",-122.96784,43.90064,POINT (-122.9678399999999954 43.9006399999999957),467,GEO,https://mrdata.usgs.gov/mrds947
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10026478,https://mrdata.usgs.gov/mrds,10026478,United States,North Carolina,EPSG:4326,Part of Democrat Olivine Body Dunite,Nearby Trench,",,,,","Laterite nickel,Ophiolite nickel-copper-PGE",-82.50153,35.77816,POINT (-82.5015300000000025 35.7781599999999997),596,GEO,https://mrdata.usgs.gov/mrds1308
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232189,https://mrdata.usgs.gov/mrds,10232189,Japan,"",EPSG:4326,Niihama Nickel Refinery,(Facility) Niihama Electrolytic Refinery,"",Laterite nickel,133.24888,33.94872,POINT (133.2488800000000140 33.9487200000000016),128,GEO,https://mrdata.usgs.gov/mrds1075
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048506,https://mrdata.usgs.gov/mrds,10048506,United States,Montana,EPSG:4326,"",Janet 50,",,pper,,,Gold,,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",-110.04941,45.41742,POINT (-110.0494099999999804 45.4174199999999928),522,GEO,https://mrdata.usgs.gov/mrds2746
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033793,https://mrdata.usgs.gov/mrds,10033793,United States,California,EPSG:4326,"",Venice Hills,"",Laterite nickel,-119.17428,36.38468,POINT (-119.1742799999999960 36.3846799999999959),604,GEO,https://mrdata.usgs.gov/mrds1901
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182433,https://mrdata.usgs.gov/mrds,10182433,Brazil,Minas Gerais,EPSG:4326,Pratapolis Nickel Mine,Morro Do Niquel,",Iron",Laterite nickel,-46.86571,-20.76418,POINT (-46.8657100000000000 -20.7641799999999996),207,GEO,https://mrdata.usgs.gov/mrds1103
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222363,https://mrdata.usgs.gov/mrds,10222363,United States,Nevada,EPSG:4326,"",Victory,",Silver,","",-117.52706,40.83459,POINT (-117.5270599999999916 40.8345899999999915),654,GEO,https://mrdata.usgs.gov/mrds1563
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303914,https://mrdata.usgs.gov/mrds,10303914,Guatemala,"",EPSG:4326,"No Alternative Names,Exmibal",Exmibal Refiner,"balt,pper,",Laterite nickel,-89.33336,16.50077,POINT (-89.3333600000000132 16.5007699999999993),84,GEO,https://mrdata.usgs.gov/mrds2968
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048523,https://mrdata.usgs.gov/mrds,10048523,United States,Minnesota,EPSG:4326,"",Dunka Pit,",,,pper,balt",U-M layered intrusion nickel- copper-PGE,-91.82434,47.72083,POINT (-91.8243400000000065 47.7208299999999994),684,GEO,https://mrdata.usgs.gov/mrds1036
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133721,https://mrdata.usgs.gov/mrds,10133721,United Kingdom,"",EPSG:4326,"",(Facility) Brimsdown Refinery,", elements,Silver,Gold,pper,",Ophiolite nickel-copper-PGE,-2.23098,52.0157,POINT (-2.2309800000000002 52.0157000000000025),115,GEO,https://mrdata.usgs.gov/mrds1264
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042342,https://mrdata.usgs.gov/mrds,10042342,United States,Montana,EPSG:4326,Middle Basin,Nye Basin Alice,"pper,,,","U-M layered intrusion PGE,U-M layered intrusion chromium",-109.84801,45.38159,POINT (-109.8480100000000022 45.3815900000000028),522,GEO,https://mrdata.usgs.gov/mrds1934
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139415,https://mrdata.usgs.gov/mrds,10139415,United States,California,EPSG:4326,"",Keller,"","Black shale nickel ± Mo- PGE,Laterite nickel,Vein ± replacement nickel",-115.09751,33.34366,POINT (-115.0975099999999713 33.3436599999999999),3514,GEO,https://mrdata.usgs.gov/mrds3313
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112281,https://mrdata.usgs.gov/mrds,10112281,United States,Alaska,EPSG:4326,"",West Crazy Mountains,"balt,,pper,",Vein cobalt ± Ni,-145.85298,65.67472,POINT (-145.8529800000000023 65.6747199999999935),212,GEO,https://mrdata.usgs.gov/mrds3036
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097122,https://mrdata.usgs.gov/mrds,10097122,Australia,"",EPSG:4326,"",Narndee,",,,,,Gold,pper","Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",118.39929,-28.79617,POINT (118.3992900000000077 -28.7961699999999965),126,GEO,https://mrdata.usgs.gov/mrds437
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069419,https://mrdata.usgs.gov/mrds,10069419,United States,Montana,EPSG:4326,"Lumberjack Outcrops,Crystal Mountain Mine Retirement Group",Crystal Mountain Fluorspar,"Samarium,Thulium,Cerium,Europium,Yttrium,Neodymium,Terbium,Praseodymium,,,balt,Holmium,Lanthanum,Erbium,Dysprosium,Gadolinium,Lutetium,Ytterbium,","Replacement fluorite,Vein fluorite",-113.8876,46.00572,POINT (-113.8875999999999920 46.0057199999999895),3458,GEO,https://mrdata.usgs.gov/mrds3257
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10247152,https://mrdata.usgs.gov/mrds,10247152,United States,New Mexico,EPSG:4326,"",Alhambra,"balt,,,,Silver,,pper,","Supergene silver,Vein five-element",-108.51032,32.72091,POINT (-108.5103199999999930 32.7209100000000035),304,GEO,https://mrdata.usgs.gov/mrds401
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136610,https://mrdata.usgs.gov/mrds,10136610,United States,Alaska,EPSG:4326,"",Mount Abadallah,"pper,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE",-136.85683,59.01752,POINT (-136.8568300000000022 59.0175199999999833),402,GEO,https://mrdata.usgs.gov/mrds2633
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10269383,https://mrdata.usgs.gov/mrds,10269383,United States,Montana,EPSG:4326,"",Lost Willow Syncline,"Dysprosium,Neodymium,Samarium,Europium,,Gadolinium,Yttrium,,Cerium,,Lutetium,Erbium,Terbium,Lanthanum, ,Holmium,,Thulium,Ytterbium,,Praseodymium",Phosphorite,-112.80089,45.4685,POINT (-112.8008899999999954 45.4684999999999988),740,GEO,https://mrdata.usgs.gov/mrds2663
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024577,https://mrdata.usgs.gov/mrds,10024577,Canada,Ontario,EPSG:4326,Onaping,Onaping Craig,"elements,pper,,balt,,Gold,,Silver","Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-81.38729,46.63332,POINT (-81.3872899999999788 46.6333199999999977),755,GEO,https://mrdata.usgs.gov/mrds1359
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185549,https://mrdata.usgs.gov/mrds,10185549,United States,Alaska,EPSG:4326,"",Maclaren Glacier Lode,",Iron,,pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE",-146.48605,63.30385,POINT (-146.4860500000000059 63.3038500000000042),341,GEO,https://mrdata.usgs.gov/mrds2824
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039178,https://mrdata.usgs.gov/mrds,10039178,Canada,Ontario,EPSG:4326,"Ltd,Teck Corp",Teck,"elements,pper,,","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE",-82.29982,48.63333,POINT (-82.2998199999999827 48.6333300000000008),566,GEO,https://mrdata.usgs.gov/mrds3078
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024474,https://mrdata.usgs.gov/mrds,10024474,Canada,Ontario,EPSG:4326,"",leman,"balt,Gold,pper,,,Silver,, elements",Impact U-M intrusion nickel- copper-PGE,-81.33646,46.67638,POINT (-81.3364599999999882 46.6763800000000018),755,GEO,https://mrdata.usgs.gov/mrds0
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096235,https://mrdata.usgs.gov/mrds,10096235,United States,Idaho,EPSG:4326,"Ram Zone,East Sunshine Zone,Sunshine Claims,Cougar Zone",Idaho balt,"Gold,,balt,pper",Vein cobalt ± Ni,-114.36367,45.13047,POINT (-114.3636699999999990 45.1304700000000025),466,GEO,https://mrdata.usgs.gov/mrds403
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068220,https://mrdata.usgs.gov/mrds,10068220,United States,Washington,EPSG:4326,"",Shamrockiron,",Silver,balt,,,pper","Iron sulfide polymetallic,Replacement gold-silver,Vein five-element",-118.62751,48.14567,POINT (-118.6275100000000009 48.1456699999999955),492,GEO,https://mrdata.usgs.gov/mrds2939
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10184189,https://mrdata.usgs.gov/mrds,10184189,Russia,"",EPSG:4326,"Zapolyarnyy,Zapoliarny",Zapolyarnyy,"pper,,","Impact U-M intrusion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",30.8203,69.41522,POINT (30.8202999999999996 69.4152200000000192),179,GEO,https://mrdata.usgs.gov/mrds2683
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306000,https://mrdata.usgs.gov/mrds,10306000,United States,Georgia,EPSG:4326,"",Callahan,",balt,","Replacement manganese,Sedimentary manganese,Supergene manganese",-85.32665,34.07653,POINT (-85.3266500000000008 34.0765299999999982),573,GEO,https://mrdata.usgs.gov/mrds1176
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039091,https://mrdata.usgs.gov/mrds,10039091,Russia,"",EPSG:4326,"",Kachkanar,",,,,Iron,pper,","U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",59.53985,58.73567,POINT (59.5398499999999942 58.7356699999999847),3481,GEO,https://mrdata.usgs.gov/mrds3280
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230865,https://mrdata.usgs.gov/mrds,10230865,Brazil,"",EPSG:4326,Morro Do Engenho Mine,Morro Do Engenho,"",Laterite nickel,-51.71584,-15.36438,POINT (-51.7158399999999929 -15.3643800000000024),166,GEO,https://mrdata.usgs.gov/mrds872
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165301,https://mrdata.usgs.gov/mrds,10165301,United States,California,EPSG:4326,"",Hummer,",pper","Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,Vein ± replacement nickel",-122.71501,41.33044,POINT (-122.7150100000000208 41.3304400000000030),678,GEO,https://mrdata.usgs.gov/mrds190
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10086131,https://mrdata.usgs.gov/mrds,10086131,Nicaragua,"",EPSG:4326,"Siuna,Los Angeles Mine,La Luz",Siuna,",Silver,,pper,Gold,","",-84.78327,13.73423,POINT (-84.7832699999999875 13.7342300000000002),63,GEO,https://mrdata.usgs.gov/mrds2739
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10162515,https://mrdata.usgs.gov/mrds,10162515,United States,California,EPSG:4326,"",Gordon Mountain,"","Arc U-M intru- sion nickel- copper-PGE,Black shale nickel ± Mo- PGE,Laterite nickel,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",-123.87895,41.79172,POINT (-123.8789500000000032 41.7917199999999909),745,GEO,https://mrdata.usgs.gov/mrds1899
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010599,https://mrdata.usgs.gov/mrds,10010599,United States,Utah,EPSG:4326,"",bolt,",,,,Silver,","",-113.42942,38.20579,POINT (-113.4294199999999790 38.2057899999999933),363,GEO,https://mrdata.usgs.gov/mrds856
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000601,https://mrdata.usgs.gov/mrds,60000601,Russia,"",EPSG:4326,Petsamo,Pechenga,",Silver,,,Gold,pper","Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",29.73693,69.33184,POINT (29.7369300000000010 69.3318399999999855),148,GEO,https://mrdata.usgs.gov/mrds711
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134307,https://mrdata.usgs.gov/mrds,10134307,Russia,"",EPSG:4326,"",Pokrovo,"balt,,",Vein cobalt ± Ni,59.81827,60.16459,POINT (59.8182699999999983 60.1645899999999898),223,GEO,https://mrdata.usgs.gov/mrds304
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056250,https://mrdata.usgs.gov/mrds,10056250,United States,Montana,EPSG:4326,"",Tecate,",pper,,,,Gold","U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",-110.23552,45.49464,POINT (-110.2355199999999797 45.4946399999999898),522,GEO,https://mrdata.usgs.gov/mrds2752
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209503,https://mrdata.usgs.gov/mrds,10209503,United States,Alaska,EPSG:4326,"Neil and Martin Finnesand,Coronado Copper and Zinc Co,1,Woods Canyon,Iron No",ronado pper,"Iron,,pper","Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",-144.47363,61.44494,POINT (-144.4736300000000142 61.4449400000000026),477,GEO,https://mrdata.usgs.gov/mrds2894
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10281585,https://mrdata.usgs.gov/mrds,10281585,United States,Alaska,EPSG:4326,"",Caribou Mountain,",balt,,","Ophiolite chromium,U-M layered intrusion chromium",-150.60741,66.41495,POINT (-150.6074099999999589 66.4149499999999904),3467,GEO,https://mrdata.usgs.gov/mrds3266
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152376,https://mrdata.usgs.gov/mrds,10152376,United States,Oregon,EPSG:4326,"",Ridge Laterite,",,balt",Laterite nickel,-123.79866,42.04592,POINT (-123.7986599999999981 42.0459199999999953),745,GEO,https://mrdata.usgs.gov/mrds2670
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304337,https://mrdata.usgs.gov/mrds,10304337,India,Bihar,EPSG:4326,"Musabani,Mushabani,Musaboni",Mosabani Badia Area,"pper,Silver,Iron,,,Gold","",86.47207,22.5172,POINT (86.4720699999999880 22.5171999999999990),181,GEO,https://mrdata.usgs.gov/mrds671
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033784,https://mrdata.usgs.gov/mrds,10033784,United States,California,EPSG:4326,"",White Pine Chrome Area,"",Laterite nickel,-120.99021,39.86182,POINT (-120.9902099999999763 39.8618199999999945),694,GEO,https://mrdata.usgs.gov/mrds901
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196601,https://mrdata.usgs.gov/mrds,10196601,United States,Montana,EPSG:4326,"",Spur Area,"Cerium,Gadolinium,Lutetium,,Dysprosium,, ,Yttrium,Samarium,Praseodymium,Lanthanum,Terbium,,Holmium,Thulium,,Ytterbium,Erbium,Europium,Neodymium,","Apatite intrusion REE,Apatite- nepheline- titanite intrusion,Phosphorite",-112.78258,45.093,POINT (-112.7825799999999816 45.0929999999999964),711,GEO,https://mrdata.usgs.gov/mrds149
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304359,https://mrdata.usgs.gov/mrds,10304359,Poland,"",EPSG:4326,Zaklady Gornicze Lubin,Lubin,"pper,,,Silver,,,Gold","Kipushi-type sediment- hosted copper- zinc-lead,Sediment-hosted copper ± Co",16.16894,51.43194,POINT (16.1689399999999992 51.4319399999999973),142,GEO,https://mrdata.usgs.gov/mrds839
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279848,https://mrdata.usgs.gov/mrds,10279848,Brazil,"",EPSG:4326,Morro Do Niquel,Morro Do Niquel Feni Smelt,"",Laterite nickel,-46.49898,-22.91413,POINT (-46.4989799999999960 -22.9141299999999966),270,GEO,https://mrdata.usgs.gov/mrds1103
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134069,https://mrdata.usgs.gov/mrds,10134069,Russia,"",EPSG:4326,No Other Known Name,"","","Black shale nickel ± Mo- PGE,Laterite nickel,Vein ± replacement nickel",31.96939,62.16505,POINT (31.9693900000000006 62.1650500000000079),48,GEO,https://mrdata.usgs.gov/mrds647
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305010,https://mrdata.usgs.gov/mrds,10305010,Botswana,"",EPSG:4326,Selebi-Pikwe Project Smelter,(Facility) Selebi Phikwe Flash,"pper,balt,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",27.83471,-22.01351,POINT (27.8347099999999976 -22.0135100000000001),330,GEO,https://mrdata.usgs.gov/mrds2825
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10006139,https://mrdata.usgs.gov/mrds,10006139,Bolivia,"",EPSG:4326,"",nstancia Rosario,"pper,Silver,,,balt","Vein cobalt ± Ni,Vein five-element,Vein tin polymetallic",-66.71614,-18.23097,POINT (-66.7161399999999958 -18.2309699999999992),135,GEO,https://mrdata.usgs.gov/mrds346
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103631,https://mrdata.usgs.gov/mrds,10103631,United States,Alaska,EPSG:4326,"",Kowkow,",,Gold",Fluvial placer gold,-161.44272,59.46927,POINT (-161.4427199999999800 59.4692700000000016),4,GEO,https://mrdata.usgs.gov/mrds1111
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301434,https://mrdata.usgs.gov/mrds,10301434,United States,Washington,EPSG:4326,Iron Peak,Iron Peak,",,Iron","Hematite- dominant IOA,U-M layered intrusion chromium",-120.89088,47.38792,POINT (-120.8908799999999815 47.3879200000000012),622,GEO,https://mrdata.usgs.gov/mrds56
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10140787,https://mrdata.usgs.gov/mrds,10140787,United States,California,EPSG:4326,"",Unnamed,"pper,","Anorthosite conduit nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",-116.18613,32.68927,POINT (-116.1861300000000199 32.6892700000000005),399,GEO,https://mrdata.usgs.gov/mrds227
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10153061,https://mrdata.usgs.gov/mrds,10153061,United States,Oregon,EPSG:4326,Free and Easy Laterite,Free Easy,"balt,,Iron,",Laterite nickel,-123.71196,42.21812,POINT (-123.7119600000000048 42.2181199999999919),745,GEO,https://mrdata.usgs.gov/mrds468
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196883,https://mrdata.usgs.gov/mrds,10196883,United States,Missouri,EPSG:4326,"",Leadwood,"balt,,,,,pper","Irish-type sediment- hosted zinc- lead,MVT zinc-lead,Replacement zinc-lead,Sandstone-hosted zinc-lead",-90.60201,37.85926,POINT (-90.6020100000000070 37.8592599999999990),459,GEO,https://mrdata.usgs.gov/mrds3061
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230814,https://mrdata.usgs.gov/mrds,10230814,Belgium,"",EPSG:4326,"",Balen,"Silver,,, Sulfuric Acid,balt,,,,pper,, Refiner,","Irish-type sediment- hosted zinc- lead,Siliciclastic-mafic zinc-lead,Supergene zinc",5.11899,51.23216,POINT (5.1189899999999993 51.2321600000000004),214,GEO,https://mrdata.usgs.gov/mrds201
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255668,https://mrdata.usgs.gov/mrds,10255668,Zimbabwe,"",EPSG:4326,"",(Facility) Gatooma,",pper","Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",29.91805,-18.26371,POINT (29.9180500000000009 -18.2637099999999961),388,GEO,https://mrdata.usgs.gov/mrds2662
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230920,https://mrdata.usgs.gov/mrds,10230920,Serbia,"",EPSG:4326,"Kavadarci Smelter,Glogovac Smelter,Kosova Smith",Kosova Smith,"","Laterite nickel,Ophiolite nickel-copper-PGE",20.71855,42.49874,POINT (20.7185500000000005 42.4987399999999980),318,GEO,https://mrdata.usgs.gov/mrds309
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069372,https://mrdata.usgs.gov/mrds,10069372,Canada,Ontario,EPSG:4326,"",Canadian Jamieson Timmons Canada,"","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Vein ± replacement nickel",-82.49982,48.48333,POINT (-82.4998199999999855 48.4833300000000023),567,GEO,https://mrdata.usgs.gov/mrds491
