ms_uri,GroupID
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024577,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106770,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038428",GROUP816
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230222,GROUP817
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109554,GROUP818
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038437,GROUP819
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038765,GROUP820
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024586,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10118080,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024476",GROUP821
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038421,GROUP822
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024591,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024468,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103678",GROUP823
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158064,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024593,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038420,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024473",GROUP824
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039334,GROUP825
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039308,GROUP826
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039325,GROUP827
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038429,GROUP828
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__171,GROUP829
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-2qw4k65v__1,GROUP830
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-42vnj5kh__1,GROUP831
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__lockerby-528,GROUP831
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-3epikkqh__1,GROUP831
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-4qjbtnjj__1,GROUP832
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-4v4qq6mn__1,GROUP833
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-xdgvpkdm__1,GROUP833
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mel,GROUP833
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5b6r8ux6__1,GROUP834
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5caagfxv__1,GROUP835
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__crawford,GROUP835
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5g59uh2c__1,GROUP836
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kenbridge-504,GROUP836
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kenbridge,GROUP836
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5gjt468j__1,GROUP837
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5rs3x7uz__1,GROUP838
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5u3z45rn__1,GROUP839
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-7b4mdex4__1,GROUP840
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-7ucuhxek__1,GROUP841
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-v939uk5v__1,GROUP841
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-9cbxdcp4__1,GROUP842
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__shining-tree-635,GROUP842
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__shining-tree,GROUP842
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-zr3r6jp6__1,GROUP842
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-b55unrng__1,GROUP843
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-bm6tdhxv__1,GROUP844
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-dsa9w4aa__1,GROUP845
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lynn-lake,GROUP845
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-2webwvxz__1,GROUP845
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-fhqgvk7a__1,GROUP846
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__denison-430,GROUP846
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__denison,GROUP846
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-fqpw54ws__1,GROUP847
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-ge3juajd__1,GROUP848
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-mhv74neg__1,GROUP849
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-rbagua9c__1,GROUP849
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-n8w6ps79__1,GROUP850
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-qvbd9wbg__1,GROUP851
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__raglan-605,GROUP851
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__raglan,GROUP851
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-qx5h43cr__1,GROUP852
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-rwps34u2__1,GROUP853
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-tbxzbp7a__1,GROUP854
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0200a1c6d2cfafeb485d815d95966961d4c119e8662b8babec74e05b59ba4759d2,GROUP854
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-upuz7hie__1,GROUP855
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__024b24cdb57dc87bde750df0a4b285cfe27d5de0c91dcff4b54b627ad78867681f,GROUP856
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02872e119972d458653a1a5b233cc15142a3e9e87e7b01d423de873c9e31fd2bf5,GROUP857
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02998874b2f9d0268e1fac0ab63991f936449879b216035c6769cbdf8420ec5705,GROUP858
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__buckton-buckton-south-399,GROUP859
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__buckton-buckton-south,GROUP859
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__redstone-sudbury-612,GROUP860
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__nicobi-571,GROUP861
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nicobi,GROUP861
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__owen-582,GROUP862
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__owen,GROUP862
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__sudbury-vale-653,GROUP863
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-group-vale,GROUP863
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__lac-rocher-517,GROUP864
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lac-rocher,GROUP864
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__west-graham-conwest-lockerby-696,GROUP865
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__geordie-lake-459,GROUP866
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__geordie-lake,GROUP866
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__cat-lake-new-manitoba-410,GROUP867
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__cat-lake-new-manitoba,GROUP867
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__blue-lake-387,GROUP868
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__blue-lake,GROUP868
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-b2xfidic__1,GROUP868
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__hart-475,GROUP869
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__vw-691,GROUP870
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__zulapa-ni-cu-703,GROUP871
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__zulapa-ni-cu,GROUP871
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__sudbury-glencore-651,GROUP872
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-group-glencore,GROUP872
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__nickel-king-569,GROUP873
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__ferguson-lake-454,GROUP874
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ferguson-lake,GROUP874
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__alexo-kelex-373,GROUP875
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__alexo-kelex,GROUP875
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__thunder-bay-north-current-lake-670,GROUP876
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__thunder-bay-north-current-lake,GROUP876
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__nisk-1-lac-levac-516,GROUP877
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__parkin-offset-585,GROUP878
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__aer-kidd-368,GROUP879
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__sudbury-kghm-652,GROUP880
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-kirkwood-kghm,GROUP880
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__lynn-lake-el-n-o-g-el-plug-537,GROUP881
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__werner-lake-big-zone-694,GROUP882
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__werner-lake-big-zone,GROUP882
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__b4-7-junior-lake-378,GROUP883
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__makwa-maskwa-547,GROUP884
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__makwa-maskwa,GROUP884
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__roughrider-east-west-cu-zones-only-625,GROUP885
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__roughrider-east-west,GROUP885
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__eagle-s-nest-441,GROUP886
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__eagle-s-nest,GROUP886
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__waterbury-lake-692,GROUP887
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__waterbury-lake,GROUP887
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__nunavik-577,GROUP888
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__shakespeare-632,GROUP889
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__shakespeare,GROUP889
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__river-valley-618,GROUP890
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__river-valley,GROUP890
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__old-nick,GROUP891
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__decar-baptiste,GROUP892
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-victoria-kghm,GROUP893
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-podolsky-kghm,GROUP894
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-lockerby-east,GROUP895
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-lockerby-conwest,GROUP895
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__werner-lake-norpax,GROUP896
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__shebandowan-west,GROUP897
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__shaw-dome-redstone,GROUP898
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__junior-lake-vw,GROUP899
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__raglan-nunavik-group-1,GROUP900
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__raglan-nunavik-group-2,GROUP900
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-nickel-lake-foy-offset,GROUP901
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__shaw-dome-mcwatters,GROUP902
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__grasset,GROUP903
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__terra-silver-bear-tailings,GROUP904
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__turnagain,GROUP905
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__marbridge-cubric,GROUP906
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-west-graham,GROUP907
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__eldorado-port-radium-tailings,GROUP908
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-parkin-offset,GROUP909
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lac-kelly-quebec,GROUP910
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__junior-lake-b4-7-alpha,GROUP911
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__canalask-onion,GROUP912
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nickel-king-thye-lake,GROUP913
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sudbury-aer-kidd,GROUP914
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__shaw-dome-hart,GROUP915
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lac-levac-nisk-1,GROUP916
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-3wdzdnif__1,GROUP917
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-6jiw9ztd__1,GROUP918
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-chraae56__1,GROUP919
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-znmeaxkk__1,GROUP920
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__29,GROUP921
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__waga,GROUP921
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__28,GROUP922
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nyabikere,GROUP922
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079574,GROUP923
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069221,GROUP924
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024917,GROUP925
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079573,GROUP926
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039282,GROUP927
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__musongati-366,GROUP927
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__musongati,GROUP927
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__83,GROUP928
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__393,GROUP928
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__76,GROUP929
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__koniambo,GROUP929
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__84,GROUP930
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__80,GROUP931
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__392,GROUP931
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__82,GROUP932
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__prony,GROUP932
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__77,GROUP933
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__390,GROUP933
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__75,GROUP934
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__goro,GROUP934
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__79,GROUP935
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__78,GROUP936
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__81,GROUP937
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__391,GROUP938
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__doniambo-sln-group,GROUP939
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10063696,GROUP940
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068937,GROUP941
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096182,GROUP942
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069252,GROUP943
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069253,GROUP944
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023163,GROUP945
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069250,GROUP946
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069251,GROUP947
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090137,GROUP948
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001611,GROUP949
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303947,GROUP950
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096180,GROUP951
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069254,GROUP952
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068938,GROUP953
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069249,GROUP954
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096181,GROUP955
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232147,GROUP956
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232222,GROUP957
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000634,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100227",GROUP958
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000622,GROUP959
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255950,GROUP960
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097461,GROUP961
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134700,GROUP962
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134713,GROUP963
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134543,GROUP964
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000635,GROUP965
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159109,GROUP966
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000626,GROUP967
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079659,GROUP968
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231923,GROUP969
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085265,GROUP970
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000628,GROUP971
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000629,GROUP972
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001852,GROUP973
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000627,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085269",GROUP974
