country,ms_uri,source_id,record_id,state_or_province,location,crs,other_names,site_name,commodity,deposit_type,link_method,longitude,latitude,GroupID
Turkey,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__manisa-gordes,https://doi.org/10.5382/econgeo.4950,Manisa Gördes,"","",EPSG:4326,"",Manisa G,"","Laterite,Oxide",TXT,,,https://doi.org/10.5382/econgeo.4950304
Puerto Rico,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__rosario,https://doi.org/10.5382/econgeo.4950,Rosario,"","",EPSG:4326,"",Rosario,"Iron,,balt,","Laterite,Oxide-hydrous Mg silicate",TXT,,,https://doi.org/10.5382/econgeo.4950305
Canada,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__geordie-lake,https://doi.org/10.5382/econgeo.4950,Geordie Lake,"","",EPSG:4326,"",Geordie Lake,",Gold,,Silver,,balt,pper","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950306
Finland,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kuhmo-sika-aho,https://doi.org/10.5382/econgeo.4950,Kuhmo-Sika-Aho,"","",EPSG:4326,"",Kuhmo Sika Aho,",pper","Hydrothermal Ni,IOCG",TXT,,,https://doi.org/10.5382/econgeo.4950307
Indonesia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__hengjaya-mineralindo-hm,https://doi.org/10.5382/econgeo.4950,Hengjaya Mineralindo (HM),"","",EPSG:4326,"",Hengjaya ralindo (HM),"balt,Iron,","Laterite,Oxide-hydrous Mg silicate",TXT,,,https://doi.org/10.5382/econgeo.4950308
Canada,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__terra-silver-bear-tailings,https://doi.org/10.5382/econgeo.4950,Terra (Silver Bear) Tailings,"","",EPSG:4326,"",Terra (Silver Bear) Tailings,"pper,","Epithermal,Tailings",TXT,,,https://doi.org/10.5382/econgeo.4950309
United States,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__snipe-bay,https://doi.org/10.5382/econgeo.4950,Snipe Bay,"",POINT(-134.95753 56.42213),EPSG:4326,"",Snipe Bay,"pper,,Silver","Associated with Wrangellia/Nikolai LIP?,Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950310
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__everest-north-vygenhoek,https://doi.org/10.5382/econgeo.4950,Everest North-Vygenhoek,"","",EPSG:4326,"",Everest North Vygenhoek,"Gold,pper,,,,","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950311
Spain,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__aguablanca,https://doi.org/10.5382/econgeo.4950,Aguablanca,"","",EPSG:4326,"",Aguablanca,",,,,balt,Gold,pper","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950312
Finland,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kaukua,https://doi.org/10.5382/econgeo.4950,Kaukua,"","",EPSG:4326,"",Kaukua,"Gold,,pper,,balt,","Layered Intrusive,Magmatic Sulphide,Stratabound Contact-type",TXT,,,https://doi.org/10.5382/econgeo.4950313
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__cosmic-boy-seagull,https://doi.org/10.5382/econgeo.4950,Cosmic Boy-Seagull,"","",EPSG:4326,"",smic Boy Seagull,"","Archean Komatiite,Magmatic Sulphide",TXT,,,https://doi.org/10.5382/econgeo.4950314
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lady-byron,https://doi.org/10.5382/econgeo.4950,Lady Byron,"","",EPSG:4326,"",Lady Byron,"balt,","Laterite,Oxide-clay silicate",TXT,,,https://doi.org/10.5382/econgeo.4950315
Russia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__serovskoe-serov,https://doi.org/10.5382/econgeo.4950,Serovskoe (Serov),"","",EPSG:4326,"",Serovskoe (Serov),",,balt","Hydrous Mg silicate-Clay silicate,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950316
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__riverina-martins,https://doi.org/10.5382/econgeo.4950,Riverina-Martins,"","",EPSG:4326,"",Riverina Martins,",balt","Laterite,Oxide-Clay silicate,Oxide-clay silicate",TXT,,,https://doi.org/10.5382/econgeo.4950317
Norway,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__dalen-espedalen,https://doi.org/10.5382/econgeo.4950,Dalen (Espedalen),"","",EPSG:4326,"",Dalen (Espedalen),"balt,pper,","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950318
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__chieftains-plain-walhalla,https://doi.org/10.5382/econgeo.4950,Chieftains Plain-Walhalla,"","",EPSG:4326,"",Chieftains Plain Walhalla,",,,,Gold,pper","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950319
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__crocodile-river,https://doi.org/10.5382/econgeo.4950,Crocodile River,"","",EPSG:4326,"",Crodile River,"pper,,,,,Gold","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950320
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__gabanintha-ni-co-cu-zone-only,https://doi.org/10.5382/econgeo.4950,Gabanintha (Ni-Co-Cu zone only),"","",EPSG:4326,"",Gabanintha ( zone only),",balt,pper","Layered Intrusive,Magmatic Sulphide",TXT,,,https://doi.org/10.5382/econgeo.4950321
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kambalda-mincor-group,https://doi.org/10.5382/econgeo.4950,Kambalda-Mincor Group,"","",EPSG:4326,"",Kambalda Minr,"pper,balt,","Archean Komatiite,Magmatic Sulphide",TXT,,,https://doi.org/10.5382/econgeo.4950322
Brazil,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__santa-fe-ipora,https://doi.org/10.5382/econgeo.4950,Santa Fé-Iporá,"","",EPSG:4326,"",Santa F,",balt","Hydrous Mg silicate,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950323
Madagascar,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ambatovy-jv-incl-anamalay,https://doi.org/10.5382/econgeo.4950,Ambatovy JV (incl. Anamalay),"","",EPSG:4326,"",Ambatovy JV (incl,",balt","Laterite,Oxide-Hydrous Mg silicate",TXT,,,https://doi.org/10.5382/econgeo.4950324
Russia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__monchegorsk-sopcha-lodes,https://doi.org/10.5382/econgeo.4950,Monchegorsk-Sopcha (Lodes),"","",EPSG:4326,"",Monchegorsk Sopcha (Lodes),"Gold,,balt,pper,Silver","Layered Intrusive,Magmatic Sulphide",TXT,,,https://doi.org/10.5382/econgeo.4950325
Finland,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ilmolahti-ohensalo,https://doi.org/10.5382/econgeo.4950,Ilmolahti-Ohensalo,"","",EPSG:4326,"",Ilmolahti Ohensalo,",pper","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950326
Finland,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__oravainen,https://doi.org/10.5382/econgeo.4950,Oravainen,"","",EPSG:4326,"",Oravainen,"balt,,pper","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950327
Philippines,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mindoro-lower-kisluyan-buraboy,https://doi.org/10.5382/econgeo.4950,Mindoro (Lower Kisluyan-Buraboy),"","",EPSG:4326,"",Mindoro (Lower Kisluyan Buraboy),"Silin,Iron,balt,,","Laterite,Oxide-Hydrous Mg silicate",TXT,,,https://doi.org/10.5382/econgeo.4950328
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lesego,https://doi.org/10.5382/econgeo.4950,Lesego,"","",EPSG:4326,"",Lesego,",Gold,,,,pper","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950329
Guatemala,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__fenix-exmibal-saprolite-limonite,https://doi.org/10.5382/econgeo.4950,Fenix-Exmibal (Saprolite+Limonite),"","",EPSG:4326,"",Fenix Exmibal (Saprolite,"balt,Iron,,Silin","Laterite,Oxide-hydrous Mg silicate",TXT,,,https://doi.org/10.5382/econgeo.4950330
Turkey,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__manisa-turgutlu-caldag,https://doi.org/10.5382/econgeo.4950,Manisa-Turgutlu Çaldağ,"","",EPSG:4326,"",Manisa Turgutlu,"","Laterite,Oxide",TXT,,,https://doi.org/10.5382/econgeo.4950331
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__savannah-copernicus,https://doi.org/10.5382/econgeo.4950,Savannah-Copernicus,"","",EPSG:4326,"",Savannah pernicus,"pper,balt,","Layered Intrusive,Magmatic Sulphide",TXT,,,https://doi.org/10.5382/econgeo.4950332
Greece,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__agios-ioannis,https://doi.org/10.5382/econgeo.4950,Agios Ioannis,"","",EPSG:4326,"",Agios Ioannis,"","Laterite,Oxide",TXT,,,https://doi.org/10.5382/econgeo.4950333
United States,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__riddle-nickel-mountain,https://doi.org/10.5382/econgeo.4950,Riddle (Nickel Mountain),"",POINT(-123.43700 42.96600),EPSG:4326,"",Riddle ( Mountain),"","Hydrous Mg silicate-oxide,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950334
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lake-johnston-maggie-hays,https://doi.org/10.5382/econgeo.4950,Lake Johnston-Maggie Hays,"","",EPSG:4326,"",Lake Johnston Maggie Hays,",balt,pper","Archean Komatiite,Magmatic Sulphide",TXT,,,https://doi.org/10.5382/econgeo.4950335
Finland,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ruimu,https://doi.org/10.5382/econgeo.4950,Ruimu,"","",EPSG:4326,"",Ruimu,"balt,pper,","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950336
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-eucalyptus,https://doi.org/10.5382/econgeo.4950,NiWest-Eucalyptus,"","",EPSG:4326,"",NiWest Eucalyptus,",balt","Clay silicate,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950337
Kosovo,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__cikatove-cikatovo,https://doi.org/10.5382/econgeo.4950,Çikatovë (Čikatovo),"","",EPSG:4326,"","","balt,","Clay silicate-hydrous Mg silicate,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950338
China,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__huangshandong-huangshan-xiangshan,https://doi.org/10.5382/econgeo.4950,Huangshandong-Huangshan-Xiangshan,"","",EPSG:4326,"",Huangshandong Huangshan Xiangshan,"pper,","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950339
Burundi,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nyabikere,https://doi.org/10.5382/econgeo.4950,Nyabikere,"","",EPSG:4326,"",Nyabikere,",balt","Hydrous Mg silicate-oxide,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950340
Papua New Guinea,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__frieda-river,https://doi.org/10.5382/econgeo.4950,Frieda River,"",POINT(141.93333 -4.66667),EPSG:4326,"",Frieda River,"","Laterite,Oxide-hydrous Mg silicate",TXT,,,https://doi.org/10.5382/econgeo.4950341
Canada,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__turnagain,https://doi.org/10.5382/econgeo.4950,Turnagain,"","",EPSG:4326,"",Turnagain,",balt","Alaskan-type Complex,Magmatic Sulphide",TXT,,,https://doi.org/10.5382/econgeo.4950342
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sconi-north-minnimoolka,https://doi.org/10.5382/econgeo.4950,Sconi North-Minnimoolka,"","",EPSG:4326,"",Sni North Minnimoolka,",balt","Laterite,Oxide",TXT,,,https://doi.org/10.5382/econgeo.4950343
Russia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__buruktal,https://doi.org/10.5382/econgeo.4950,Buruktal,"","",EPSG:4326,"",Buruktal,"balt,","Hydrous Mg silicate-Oxide,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950344
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__barnes-hill,https://doi.org/10.5382/econgeo.4950,Barnes Hill,"","",EPSG:4326,"",Barnes Hill,"balt,,Iron","Clay silicate-oxide,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950345
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-hepi,https://doi.org/10.5382/econgeo.4950,NiWest-Hepi,"","",EPSG:4326,"",NiWest Hepi,",balt","Clay silicate,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950346
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-mount-kilkenny,https://doi.org/10.5382/econgeo.4950,NiWest-Mount Kilkenny,"","",EPSG:4326,"",NiWest Mount Kilkenny,",balt","Clay silicate,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950347
United States,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__local-boy,https://doi.org/10.5382/econgeo.4950,Local Boy,"","",EPSG:4326,"",Local Boy,",pper","Duluth Complex - Keweenawan LIP,Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950348
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kroondal-psa,https://doi.org/10.5382/econgeo.4950,Kroondal (PSA),"","",EPSG:4326,"",Kroondal (PSA),",,,Gold,,,,balt,pper","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950349
India,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__simlipal,https://doi.org/10.5382/econgeo.4950,Simlipal ,"","",EPSG:4326,"",Simlipal,"","Laterite,Oxide",TXT,,,https://doi.org/10.5382/econgeo.4950350
Indonesia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pomalaa-saprolite,https://doi.org/10.5382/econgeo.4950,Pomalaa (Saprolite),"","",EPSG:4326,"",Pomalaa (Saprolite),"Silin,,balt,Iron","Hydrous Mg silicate-oxide,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950351
Canada,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__alexo-kelex,https://doi.org/10.5382/econgeo.4950,Alexo-Kelex,"","",EPSG:4326,"",Alexo Kelex,",balt,Gold,,,pper","Archean Komatiite,Magmatic Sulphide",TXT,,,https://doi.org/10.5382/econgeo.4950352
Russia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kumbuksinskoe,https://doi.org/10.5382/econgeo.4950,Kumbuksinskoe,"","",EPSG:4326,"",Kumbuksinskoe,",pper","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950353
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__blue-ridge,https://doi.org/10.5382/econgeo.4950,Blue Ridge,"","",EPSG:4326,"",Blue Ridge,",,,,Gold,pper","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950354
China,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__heishan,https://doi.org/10.5382/econgeo.4950,Heishan,"","",EPSG:4326,"",Heishan,"pper,","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950355
Papua New Guinea,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__koreppa-waria-valley-bovio-hill,https://doi.org/10.5382/econgeo.4950,Koreppa (Waria Valley-Bovio Hill),"",POINT(147.25000 -7.95000),EPSG:4326,"",Koreppa (Waria Valley Bovio Hill),"","Laterite,Oxide-hydrous Mg silicate",TXT,,,https://doi.org/10.5382/econgeo.4950356
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__rustenburg-group,https://doi.org/10.5382/econgeo.4950,Rustenburg Group,"","",EPSG:4326,"",Rustenburg,",,balt,,Gold,,,pper","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950357
Sweden,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ror,https://doi.org/10.5382/econgeo.4950,Ror,"","",EPSG:4326,"",Ror,",balt,pper","Magmatic Sulphide,Proterozoic Komatiite",TXT,,,https://doi.org/10.5382/econgeo.4950358
Finland,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ahokkala,https://doi.org/10.5382/econgeo.4950,Ahokkala,"","",EPSG:4326,"",Ahokkala,"pper,","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950359
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__rooderand-sedibelo,https://doi.org/10.5382/econgeo.4950,Rooderand (Sedibelo),"","",EPSG:4326,"",Rooderand (Sedibelo),",,,pper,,Gold","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950360
Philippines,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__agata-group,https://doi.org/10.5382/econgeo.4950,Agata Group,"","",EPSG:4326,"",Agata,"balt,Silin,,Iron","Hydrous Mg silicate-oxide,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950361
Argentina,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__las-aguilas,https://doi.org/10.5382/econgeo.4950,Las Aguilas,"","",EPSG:4326,"",Las Aguilas,",Gold,pper,,balt,","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950362
United States,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__crescent-creek,https://doi.org/10.5382/econgeo.4950,Crescent Creek,"","",EPSG:4326,"",Crescent,"pper,","Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950363
India,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__saruabil,https://doi.org/10.5382/econgeo.4950,Saruabil,"","",EPSG:4326,"",Saruabil,",balt","Laterite,Oxide-hydrous Mg silicate",TXT,,,https://doi.org/10.5382/econgeo.4950364
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pyke-hill,https://doi.org/10.5382/econgeo.4950,Pyke Hill,"","",EPSG:4326,"",Pyke Hill,",balt","Clay silicate,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950365
Canada,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__minago,https://doi.org/10.5382/econgeo.4950,Minago,"","",EPSG:4326,"",Minago,"","Magmatic Sulphide,Proterozoic Komatiite",TXT,,,https://doi.org/10.5382/econgeo.4950366
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bakubung-ledig-frischgewaagd,https://doi.org/10.5382/econgeo.4950,Bakubung (Ledig-Frischgewaagd),"","",EPSG:4326,"",Bakubung (Ledig Frischgewaagd),",Gold,,,pper,","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type",TXT,,,https://doi.org/10.5382/econgeo.4950367
Russia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lunges,https://doi.org/10.5382/econgeo.4950,Lunges,"","",EPSG:4326,"",Lunges,",pper","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950368
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sheba-s-ridge,https://doi.org/10.5382/econgeo.4950,Sheba's Ridge,"","",EPSG:4326,"",Sheba,"pper,","Layered Intrusive,Magmatic Sulphide,Stratabound Contact-type",TXT,,,https://doi.org/10.5382/econgeo.4950369
Zimbabwe,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bindura-trojan-shangani-hunter-s-road,https://doi.org/10.5382/econgeo.4950,Bindura (Trojan-Shangani-Hunter's Road),"","",EPSG:4326,"",Bindura (Trojan Shangani Hunter,"pper,","Archean Komatiite,Magmatic Sulphide",TXT,,,https://doi.org/10.5382/econgeo.4950370
Indonesia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__south-east-kalimantan,https://doi.org/10.5382/econgeo.4950,South-east Kalimantan,"","",EPSG:4326,"",South east Kalimantan,"","Hydrous Mg silicate,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950371
Finland,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__koivujoki,https://doi.org/10.5382/econgeo.4950,Koivujoki,"","",EPSG:4326,"",Koivujoki,"pper,","Magmatic Sulphide,Small M-UM Intrusion-related",TXT,,,https://doi.org/10.5382/econgeo.4950372
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__marlborough-group,https://doi.org/10.5382/econgeo.4950,Marlborough Group,"","",EPSG:4326,"",Marlborough,"Iron,,balt","Clay silicate-Hydrous Mg silicate-oxide,Laterite",TXT,,,https://doi.org/10.5382/econgeo.4950373
Canada,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lac-rocher,https://doi.org/10.5382/econgeo.4950,Lac Rocher,"","",EPSG:4326,"",Lac Rocher,",balt,pper","Layered Intrusive,Magmatic Sulphide,Stratabound Contact-type",TXT,,,https://doi.org/10.5382/econgeo.4950374
Australia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__sherlock-bay,https://doi.org/10.5382/econgeo.4950,Sherlock Bay,"","",EPSG:4326,"",Sherlock Bay,"pper,,balt",Hydrothermal Ni,TXT,,,https://doi.org/10.5382/econgeo.4950375
