country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304393,https://mrdata.usgs.gov/mrds,10304393,"",EPSG:4326,"",Medaw Kanbay,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Residual placer tin,Vein tin",GEO,ALL1047
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256039,https://mrdata.usgs.gov/mrds,10256039,"",EPSG:4326,"",Pagaye,",","Greisen tin ±W-Mo,Porphyry tin,Replacement tin,Vein tin",GEO,ALL1191
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021614,https://mrdata.usgs.gov/mrds,10021614,"",EPSG:4326,Okpang Mine,Okbang Operations,",",Greisen tungsten- molybdenum±Bi,GEO,ALL1241
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303755,https://mrdata.usgs.gov/mrds,10303755,"",EPSG:4326,"",Kyaukanya,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Replacement tin,Vein tin",GEO,ALL1253
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021611,https://mrdata.usgs.gov/mrds,10021611,"",EPSG:4326,Budeog,Bu-Duck,",,pper,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1425
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069725,https://mrdata.usgs.gov/mrds,10069725,"",EPSG:4326,"",Dalsung,"pper,,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1502
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207129,https://mrdata.usgs.gov/mrds,10207129,"",EPSG:4326,"",Egani,",","Greisen tin ±W-Mo,Vein tin",GEO,ALL1902
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10099695,https://mrdata.usgs.gov/mrds,10099695,"",EPSG:4326,"",Song Ge,",","Replacement fluorite,Vein fluorite",GEO,ALL1956
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231047,https://mrdata.usgs.gov/mrds,10231047,"",EPSG:4326,"",Wagon North,",","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Residual placer tin",GEO,ALL1967
"","https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10099700,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021616",https://mrdata.usgs.gov/mrds,"10099700,10021616","",EPSG:4326,"San Nae,",Sannae,",,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL2319
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000742,https://mrdata.usgs.gov/mrds,60000742,Nord-Kivu,EPSG:4326,"",Kailo and Moga s,"","Fluvial placer niobium-tantalum,Fluvial placer tin,Fluvial placer tungsten,Residual placer tin",GEO,ALL2558
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232228,https://mrdata.usgs.gov/mrds,10232228,"",EPSG:4326,"",Punia-Kasese,",","Greisen tin ±W-Mo,Residual placer tin,Vein tin",GEO,ALL2608
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021617,https://mrdata.usgs.gov/mrds,10021617,"",EPSG:4326,"Ssangjon,Ssang-Jeon",Ssang Jeong,",,,pper,,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL2999
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206687,https://mrdata.usgs.gov/mrds,10206687,"",EPSG:4326,"",Thitkatchaung,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Vein tin",GEO,ALL3085
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069719,https://mrdata.usgs.gov/mrds,10069719,"",EPSG:4326,"",Ok-Bang,",","Greisen tungsten- molybdenum±Bi,Skarn beryllium- fluorite,Skarn tungsten ± Mo,Vein fluorite",GEO,ALL3130
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304319,https://mrdata.usgs.gov/mrds,10304319,"",EPSG:4326,"",Pachaung,",","Fluvial placer tin,Fluvial placer tungsten,Greisen tin ±W-Mo",GEO,ALL3143
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133807,https://mrdata.usgs.gov/mrds,10133807,"",EPSG:4326,"",Darichaung,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Replacement tin,Residual placer tin,Vein tin",GEO,ALL3161
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10099694,https://mrdata.usgs.gov/mrds,10099694,"",EPSG:4326,"",Dae-Hwa,",","Greisen tungsten- molybdenum±Bi,Skarn molybdenum",GEO,ALL3224
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206796,https://mrdata.usgs.gov/mrds,10206796,"",EPSG:4326,"",Spider Island,",","Fluvial placer tin,Paleoplacer tin,Residual placer tin",GEO,ALL3240
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021612,https://mrdata.usgs.gov/mrds,10021612,"",EPSG:4326,"Taewha,Mitsui,Kodo,Poryon,Taika,Hungdong,Nungdong",Dae Hwa,",",Greisen tungsten- molybdenum±Bi,GEO,ALL3244
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000433,https://mrdata.usgs.gov/mrds,60000433,"",EPSG:4326,"Hyakunen,Kobayashi Mine,Mannyon Mine,Ko Ksan",Gogsan,",","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL3253
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069724,https://mrdata.usgs.gov/mrds,10069724,"",EPSG:4326,"",Wolak,",,,,","Greisen tungsten- molybdenum±Bi,Skarn molybdenum",GEO,ALL3399
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256304,https://mrdata.usgs.gov/mrds,10256304,"",EPSG:4326,"",Byaukchaung,",","Greisen tin ±W-Mo,Porphyry tin,Replacement tin,Vein tin",GEO,ALL3444
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304150,https://mrdata.usgs.gov/mrds,10304150,"",EPSG:4326,"",Byingye,"",Greisen tungsten- molybdenum±Bi,GEO,ALL3502
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134362,https://mrdata.usgs.gov/mrds,10134362,"",EPSG:4326,"",Anyapya,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Replacement tin,Residual placer tin,Vein tin",GEO,ALL3525
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183505,https://mrdata.usgs.gov/mrds,10183505,"",EPSG:4326,"",Yengan s,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL3723
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303751,https://mrdata.usgs.gov/mrds,10303751,"",EPSG:4326,"",Maliwun s,",","Greisen tin ±W-Mo,Porphyry tin,Residual placer tin,Vein tin",GEO,ALL3734
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021618,https://mrdata.usgs.gov/mrds,10021618,"",EPSG:4326,Wolak,Weolag,",,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL3810
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279412,https://mrdata.usgs.gov/mrds,10279412,"",EPSG:4326,"",Kechaung,",","Fluvial placer tin,Porphyry tin,Residual placer tin",GEO,ALL3867
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133868,https://mrdata.usgs.gov/mrds,10133868,"",EPSG:4326,"",Zinba s,",","Greisen tin ±W-Mo,Porphyry tin,Replacement tin,Residual placer tin,Vein tin",GEO,ALL3893
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207345,https://mrdata.usgs.gov/mrds,10207345,"",EPSG:4326,"HemyingyiHermingyi,Hermingyi Mine",Hemyingyi,",","Greisen tin ±W-Mo,Vein tin",GEO,ALL3900
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231246,https://mrdata.usgs.gov/mrds,10231246,"",EPSG:4326,Kanbauk MineKanbauk,Kambauk,",,","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Replacement tin,Residual placer tin,Vein tin",GEO,ALL3925
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279965,https://mrdata.usgs.gov/mrds,10279965,"",EPSG:4326,"",S ncession,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL3936
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021604,https://mrdata.usgs.gov/mrds,10021604,"",EPSG:4326,"",Sominki,",,,","Fluvial placer tin,Residual placer tin,Vein tin",GEO,ALL4208
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000733,https://mrdata.usgs.gov/mrds,60000733,"",EPSG:4326,"Changsung,Changsong",Changseong,"",Fluvial placer tungsten,GEO,ALL4314
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159123,https://mrdata.usgs.gov/mrds,10159123,"",EPSG:4326,"",Kadantaung,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4345
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134203,https://mrdata.usgs.gov/mrds,10134203,"",EPSG:4326,"",Widnes s,",","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin",GEO,ALL4400
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159012,https://mrdata.usgs.gov/mrds,10159012,"",EPSG:4326,"",Thingandon,",","Greisen tin ±W-Mo,Porphyry tin,Residual placer tin,Vein tin",GEO,ALL4531
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279473,https://mrdata.usgs.gov/mrds,10279473,"",EPSG:4326,"",Palauk Area s,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4602
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10239830,https://mrdata.usgs.gov/mrds,10239830,"",EPSG:4326,"",Yanmazu North,",","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin,Vein tin",GEO,ALL4604
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159135,https://mrdata.usgs.gov/mrds,10159135,"",EPSG:4326,"",Crest,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Replacement tin,Vein tin",GEO,ALL4659
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303879,https://mrdata.usgs.gov/mrds,10303879,"",EPSG:4326,"",Karathuri s,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL4777
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183170,https://mrdata.usgs.gov/mrds,10183170,"",EPSG:4326,"",Kalima-Messaraba,",","Fluvial placer tin,Greisen tin ±W-Mo,Replacement tin,Residual placer tin,Vein tin",GEO,ALL4780
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182956,https://mrdata.usgs.gov/mrds,10182956,"",EPSG:4326,"",Palamaw,"",Greisen tungsten- molybdenum±Bi,GEO,ALL4795
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183608,https://mrdata.usgs.gov/mrds,10183608,"",EPSG:4326,"",Heinda,",","Fluvial placer tin,Paleoplacer tin,Residual placer tin",GEO,ALL4837
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134376,https://mrdata.usgs.gov/mrds,10134376,"",EPSG:4326,"",Kalonta,",","Greisen tin ±W-Mo,Replacement tin,Residual placer tin,Vein tin",GEO,ALL4856
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000734,https://mrdata.usgs.gov/mrds,60000734,"",EPSG:4326,"Tongshin,Hicheon,Nangnim-San (Rorin-San),Chonghwatongshin",Heuicheon,"","Fluvial placer tungsten,Vein tungsten",GEO,ALL4888
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000426,https://mrdata.usgs.gov/mrds,60000426,Mon State,EPSG:4326,"Hermyingyi (Sn-W),Wagone (Sn-W) In Central Range,s Paungdaw,Taugpila,Heinda,Widnes,Kanbauk (W),Zimba In Frontier Range,Steel",Tavoy,",","Greisen tin ±W-Mo,Vein tin",GEO,ALL4926
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183518,https://mrdata.usgs.gov/mrds,10183518,"",EPSG:4326,Kivumines Bishasha,Kivus,",","Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL4995
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024772,https://mrdata.usgs.gov/mrds,10024772,"",EPSG:4326,"Sinhang,Kyongsu Mine,Sinheung",Shinheung,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL5007
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256228,https://mrdata.usgs.gov/mrds,10256228,"",EPSG:4326,"",Yawghwe,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5023
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158919,https://mrdata.usgs.gov/mrds,10158919,"",EPSG:4326,"",Taungpila,",",Greisen tin ±W-Mo,GEO,ALL5165
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207323,https://mrdata.usgs.gov/mrds,10207323,"",EPSG:4326,"",Kambay,",","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin",GEO,ALL5214
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279787,https://mrdata.usgs.gov/mrds,10279787,"",EPSG:4326,"",Banhuni Area,",","Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL5238
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10099701,https://mrdata.usgs.gov/mrds,10099701,"",EPSG:4326,"",Kun Buk,",pper,balt,,,",Alkalic epithermal gold ± Ag,GEO,ALL5342
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255821,https://mrdata.usgs.gov/mrds,10255821,"",EPSG:4326,"",Kyaukmedaung,",","Fluvial placer tin,Paleoplacer tin,Residual placer tin",GEO,ALL5373
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158798,https://mrdata.usgs.gov/mrds,10158798,"",EPSG:4326,"",Tagu s,",","Greisen tin ±W-Mo,Paleoplacer tin,Porphyry tin,Residual placer tin,Vein tin",GEO,ALL5438
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069717,https://mrdata.usgs.gov/mrds,10069717,"",EPSG:4326,"",Sang Dong,",,pper,,,","Greisen tungsten- molybdenum±Bi,Skarn molybdenum,Skarn tungsten ± Mo",GEO,ALL5501
"","https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280519,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021615",https://mrdata.usgs.gov/mrds,"10280519,10021615","",EPSG:4326,"Yonqwoi,Japanese,Joto,Sang-Dong,Neitsetu,Sandong",Sangdong,",,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL5570
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024770,https://mrdata.usgs.gov/mrds,10024770,"",EPSG:4326,"",Geumgang,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL5625
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183255,https://mrdata.usgs.gov/mrds,10183255,"",EPSG:4326,"",Taung-Shun-Taung,",","Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL5725
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021649,https://mrdata.usgs.gov/mrds,10021649,"",EPSG:4326,"Heinze Chaung,Gulf of Martaban",Heinze Basin,",","Fluvial placer tin,Paleoplacer tin",GEO,ALL5764
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158789,https://mrdata.usgs.gov/mrds,10158789,"",EPSG:4326,"",Mohochaung,",","Greisen tungsten- molybdenum±Bi,Supergene lead",GEO,ALL5905
"",https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280076,https://mrdata.usgs.gov/mrds,10280076,"",EPSG:4326,"",Rubber Mile,",","Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin,Vein tin",GEO,ALL6101
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-5atmevuv__1,https://w3id.org/usgs/z/4530692/5ATMEVUV,1,"","","",Burnt Hill,"",tungsten-quartz vein/stockwork,TXT,https://w3id.org/usgs/z/4530692/5ATMEVUV0
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-8trh6ntp__1,https://w3id.org/usgs/z/4530692/8TRH6NTP,1,"","","",Grey River,"","blasthole open stoping with pastefill,narrow-vein and steeply dipping",TXT,https://w3id.org/usgs/z/4530692/8TRH6NTP0
"",https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-zatav5gc__1,https://w3id.org/usgs/z/4530692/ZATAV5GC,1,"","","",Mount Pleasant,"","",TXT,https://w3id.org/usgs/z/4530692/ZATAV5GC0
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__787,https://doi.org/10.4095/295581,787,"",EPSG:4326,"",s Vley,",","",GEO,ALL151
South Africa,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__789,https://doi.org/10.4095/295581,789,"",EPSG:4326,"",Riviera,",","",GEO,ALL173
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2917,https://mrdata.usgs.gov/major-deposits,2917,"",EPSG:4326,"",Wolfram Schist Belt,"","Fluvial placer tungsten,Unclassified,Vein tungsten",GEO,ALL327
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000422,https://mrdata.usgs.gov/mrds,60000422,"",EPSG:4326,"",Wolfram Schist Belt,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL327
South Africa,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2918,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2915",https://mrdata.usgs.gov/major-deposits,"2918,2915","",EPSG:4326,"","Orange River Belt West,Orange River Belt East",",,","Fluvial placer tungsten,Unclassified,Vein tungsten,Fluvial placer tungsten,Residual placer tin,Unclassified",GEO,ALL347
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000421,https://mrdata.usgs.gov/mrds,60000421,"",EPSG:4326,"",Orange River Belt West,"",Vein tungsten,GEO,ALL347
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106694,https://mrdata.usgs.gov/mrds,10106694,Eastern Cape,EPSG:4326,"",Orange River Belt East,",","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL347
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2916,https://mrdata.usgs.gov/major-deposits,2916,"",EPSG:4326,"",Wallekraal,"","Greisen tungsten- molybdenum±Bi,Hydrothermal,Vein tungsten",GEO,ALL357
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021621,https://mrdata.usgs.gov/mrds,10021621,Eastern Cape,EPSG:4326,"",Wallekraal,"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL357
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2909,https://mrdata.usgs.gov/major-deposits,2909,"",EPSG:4326,"",Zaaiplaats,",pper,,","Greisen tin ±W-Mo,Hydrothermal",GEO,ALL359
South Africa,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089691,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021623",https://mrdata.usgs.gov/mrds,"10021623,10089691","",EPSG:4326,"","Zaaiplaats,Zaaiplaats",",,,pper,,,","Greisen tin ±W-Mo,Greisen tungsten- molybdenum±Bi,Greisen tin ±W-Mo,Replacement tin,Residual placer tin,Vein tin",GEO,ALL359
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021620,https://mrdata.usgs.gov/mrds,10021620,"",EPSG:4326,"",Shongoni,"",Greisen tungsten- molybdenum±Bi,GEO,ALL2304
South Africa,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183459,https://mrdata.usgs.gov/mrds,10183459,"",EPSG:4326,"",Van Roois Vley Boksputs,",","Greisen tin ±W-Mo,Vein tin",GEO,ALL5271
Indonesia,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__432,https://doi.org/10.4095/295581,432,"",EPSG:4326,"",Tikus,",","",GEO,ALL64
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__472,https://doi.org/10.4095/295581,472,"",EPSG:4326,"",Verkhnee-Kairakty,",,","",GEO,ALL18
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__462,https://doi.org/10.4095/295581,462,"",EPSG:4326,"",Akmaya,"","",GEO,ALL27
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__466,https://doi.org/10.4095/295581,466,"",EPSG:4326,"",Bogu,"","",GEO,ALL33
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__467,https://doi.org/10.4095/295581,467,"",EPSG:4326,"",Karaoba,"","",GEO,ALL44
Kazakhstan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055832,https://mrdata.usgs.gov/mrds,10055832,"",EPSG:4326,"",Karaoba,"",Greisen tungsten- molybdenum±Bi,GEO,ALL44
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__464,https://doi.org/10.4095/295581,464,"",EPSG:4326,"",Batystau,",","",GEO,ALL60
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__463,https://doi.org/10.4095/295581,463,"",EPSG:4326,"",Bainazar,",,pper,","",GEO,ALL108
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__470,https://doi.org/10.4095/295581,470,"",EPSG:4326,"",Qatpar,",,,pper","",GEO,ALL113
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__461,https://doi.org/10.4095/295581,461,"",EPSG:4326,"",Akchatau,",,,","",GEO,ALL157
Kazakhstan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1395,https://mrdata.usgs.gov/major-deposits,1395,"",EPSG:4326,"",Akchatau,"","Greisen tungsten- molybdenum±Bi,Hydrothermal,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL157
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__468,https://doi.org/10.4095/295581,468,"",EPSG:4326,"",Koktenkol,",,pper","",GEO,ALL172
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__473,https://doi.org/10.4095/295581,473,"",EPSG:4326,"",Zhaur Yuzny,",,","",GEO,ALL177
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__469,https://doi.org/10.4095/295581,469,"",EPSG:4326,"",Nurataldy,",,","",GEO,ALL195
Kazakhstan,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__465,https://doi.org/10.4095/295581,465,"",EPSG:4326,"",Bayan,"","",GEO,ALL199
Kazakhstan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1475,https://mrdata.usgs.gov/major-deposits,1475,"",EPSG:4326,"",Solnechnoe,"","Greisen tungsten- molybdenum±Bi,Hydrothermal",GEO,ALL310
Kazakhstan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1409,https://mrdata.usgs.gov/major-deposits,1409,"",EPSG:4326,"",Batystau,"","Greisen tungsten- molybdenum±Bi,Hydrothermal,Skarn tungsten ± Mo",GEO,ALL317
